Collection,Ballot id,Contest,Selections
pbcid1,bid2258,cid1,Bob
pbcid1,bid2259,cid1,Alice
pbcid1,bid2260,cid1,Alice
pbcid1,bid2261,cid1,Bob
pbcid1,bid2262,cid1,Bob
pbcid1,bid2263,cid1,Bob
pbcid1,bid2264,cid1,Bob
pbcid1,bid2265,cid1,Bob
pbcid1,bid2266,cid1,Alice
pbcid1,bid2267,cid1,Alice
pbcid1,bid2268,cid1,Alice
pbcid1,bid2269,cid1,Alice
pbcid1,bid2270,cid1,Alice
pbcid1,bid2271,cid1,Alice
pbcid1,bid2272,cid1,Alice
pbcid1,bid2273,cid1,Bob
pbcid1,bid2274,cid1,Bob
pbcid1,bid2275,cid1,Bob
pbcid1,bid2276,cid1,Alice
pbcid1,bid2277,cid1,Bob
pbcid1,bid2278,cid1,Alice
pbcid1,bid2279,cid1,Bob
pbcid1,bid2280,cid1,Bob
pbcid1,bid2281,cid1,Alice
pbcid1,bid2282,cid1,Alice
pbcid1,bid2283,cid1,Bob
pbcid1,bid2284,cid1,Alice
pbcid1,bid2285,cid1,Alice
pbcid1,bid2286,cid1,Bob
pbcid1,bid2287,cid1,Alice
pbcid1,bid2288,cid1,Bob
pbcid1,bid2289,cid1,Alice
pbcid1,bid2290,cid1,Bob
pbcid1,bid2291,cid1,Alice
pbcid1,bid2292,cid1,Bob
pbcid1,bid2293,cid1,Bob
pbcid1,bid2294,cid1,Bob
pbcid1,bid2295,cid1,Bob
pbcid1,bid2296,cid1,Bob
pbcid1,bid2297,cid1,Alice
pbcid1,bid2298,cid1,Alice
pbcid1,bid2299,cid1,Bob
pbcid1,bid2300,cid1,Bob
pbcid1,bid2301,cid1,Bob
pbcid1,bid2302,cid1,Alice
pbcid1,bid2303,cid1,Alice
pbcid1,bid2304,cid1,Bob
pbcid1,bid2305,cid1,Bob
pbcid1,bid2306,cid1,Bob
pbcid1,bid2307,cid1,Bob
pbcid1,bid2308,cid1,Alice
pbcid1,bid2309,cid1,Alice
pbcid1,bid2310,cid1,Bob
pbcid1,bid2311,cid1,Alice
pbcid1,bid2312,cid1,Bob
pbcid1,bid2313,cid1,Bob
pbcid1,bid2314,cid1,Bob
pbcid1,bid2315,cid1,Alice
pbcid1,bid2316,cid1,Alice
pbcid1,bid2317,cid1,Bob
pbcid1,bid2318,cid1,Alice
pbcid1,bid2319,cid1,Bob
pbcid1,bid2320,cid1,Alice
pbcid1,bid2321,cid1,Bob
pbcid1,bid2322,cid1,Bob
pbcid1,bid2323,cid1,Alice
pbcid1,bid2324,cid1,Alice
pbcid1,bid2325,cid1,Bob
pbcid1,bid2326,cid1,Alice
pbcid1,bid2327,cid1,Bob
pbcid1,bid2328,cid1,Bob
pbcid1,bid2329,cid1,Alice
pbcid1,bid2330,cid1,Alice
pbcid1,bid2331,cid1,Alice
pbcid1,bid2332,cid1,Alice
pbcid1,bid2333,cid1,Alice
pbcid1,bid2334,cid1,Alice
pbcid1,bid2335,cid1,Bob
pbcid1,bid2336,cid1,Bob
pbcid1,bid2337,cid1,Bob
pbcid1,bid2338,cid1,Bob
pbcid1,bid2339,cid1,Bob
pbcid1,bid2340,cid1,Alice
pbcid1,bid2341,cid1,Bob
pbcid1,bid2342,cid1,Bob
pbcid1,bid2343,cid1,Bob
pbcid1,bid2344,cid1,Bob
pbcid1,bid2345,cid1,Bob
pbcid1,bid2346,cid1,Alice
pbcid1,bid2347,cid1,Alice
pbcid1,bid2348,cid1,Alice
pbcid1,bid2349,cid1,Bob
pbcid1,bid2350,cid1,Bob
pbcid1,bid2351,cid1,Alice
pbcid1,bid2352,cid1,Alice
pbcid1,bid2353,cid1,Bob
pbcid1,bid2354,cid1,Alice
pbcid1,bid2355,cid1,Alice
pbcid1,bid2356,cid1,Alice
pbcid1,bid2357,cid1,Alice
pbcid1,bid2358,cid1,Bob
pbcid1,bid2359,cid1,Alice
pbcid1,bid2360,cid1,Bob
pbcid1,bid2361,cid1,Alice
pbcid1,bid2362,cid1,Alice
pbcid1,bid2363,cid1,Bob
pbcid1,bid2364,cid1,Bob
pbcid1,bid2365,cid1,Bob
pbcid1,bid2366,cid1,Alice
pbcid1,bid2367,cid1,Bob
pbcid1,bid2368,cid1,Bob
pbcid1,bid2369,cid1,Alice
pbcid1,bid2370,cid1,Bob
pbcid1,bid2371,cid1,Bob
pbcid1,bid2372,cid1,Bob
pbcid1,bid2373,cid1,Alice
pbcid1,bid2374,cid1,Bob
pbcid1,bid2375,cid1,Alice
pbcid1,bid2376,cid1,Bob
pbcid1,bid2377,cid1,Alice
pbcid1,bid2378,cid1,Alice
pbcid1,bid2379,cid1,Bob
pbcid1,bid2380,cid1,Alice
pbcid1,bid2381,cid1,Bob
pbcid1,bid2382,cid1,Alice
pbcid1,bid2383,cid1,Alice
pbcid1,bid2384,cid1,Alice
pbcid1,bid2385,cid1,Alice
pbcid1,bid2386,cid1,Alice
pbcid1,bid2387,cid1,Alice
pbcid1,bid2388,cid1,Alice
pbcid1,bid2389,cid1,Bob
pbcid1,bid2390,cid1,Bob
pbcid1,bid2391,cid1,Bob
pbcid1,bid2392,cid1,Bob
pbcid1,bid2393,cid1,Alice
pbcid1,bid2394,cid1,Bob
pbcid1,bid2395,cid1,Alice
pbcid1,bid2396,cid1,Bob
pbcid1,bid2397,cid1,Alice
pbcid1,bid2398,cid1,Alice
pbcid1,bid2399,cid1,Alice
pbcid1,bid2400,cid1,Bob
pbcid1,bid2401,cid1,Bob
pbcid1,bid2402,cid1,Bob
pbcid1,bid2403,cid1,Alice
pbcid1,bid2404,cid1,Bob
pbcid1,bid2405,cid1,Bob
pbcid1,bid2406,cid1,Bob
pbcid1,bid2407,cid1,Alice
pbcid1,bid2408,cid1,Bob
pbcid1,bid2409,cid1,Bob
pbcid1,bid2410,cid1,Bob
pbcid1,bid2411,cid1,Alice
pbcid1,bid2412,cid1,Alice
pbcid1,bid2413,cid1,Bob
pbcid1,bid2414,cid1,Bob
pbcid1,bid2415,cid1,Bob
pbcid1,bid2416,cid1,Bob
pbcid1,bid2417,cid1,Alice
pbcid1,bid2418,cid1,Alice
pbcid1,bid2419,cid1,Bob
pbcid1,bid2420,cid1,Alice
pbcid1,bid2421,cid1,Bob
pbcid1,bid2422,cid1,Alice
pbcid1,bid2423,cid1,Alice
pbcid1,bid2424,cid1,Alice
pbcid1,bid2425,cid1,Alice
pbcid1,bid2426,cid1,Alice
pbcid1,bid2427,cid1,Bob
pbcid1,bid2428,cid1,Alice
pbcid1,bid2429,cid1,Alice
pbcid1,bid2430,cid1,Bob
pbcid1,bid2431,cid1,Bob
pbcid1,bid2432,cid1,Bob
pbcid1,bid2433,cid1,Bob
pbcid1,bid2434,cid1,Bob
pbcid1,bid2435,cid1,Alice
pbcid1,bid2436,cid1,Bob
pbcid1,bid2437,cid1,Bob
pbcid1,bid2438,cid1,Alice
pbcid1,bid2439,cid1,Bob
pbcid1,bid2440,cid1,Alice
pbcid1,bid2441,cid1,Alice
pbcid1,bid2442,cid1,Bob
pbcid1,bid2443,cid1,Bob
pbcid1,bid2444,cid1,Alice
pbcid1,bid2445,cid1,Bob
pbcid1,bid2446,cid1,Alice
pbcid1,bid2447,cid1,Alice
pbcid1,bid2448,cid1,Bob
pbcid1,bid2449,cid1,Bob
pbcid1,bid2450,cid1,Alice
pbcid1,bid2451,cid1,Alice
pbcid1,bid2452,cid1,Bob
pbcid1,bid2453,cid1,Alice
pbcid1,bid2454,cid1,Bob
pbcid1,bid2455,cid1,Alice
pbcid1,bid2456,cid1,Alice
pbcid1,bid2457,cid1,Bob
pbcid1,bid2458,cid1,Alice
pbcid1,bid2459,cid1,Bob
pbcid1,bid2460,cid1,Bob
pbcid1,bid2461,cid1,Alice
pbcid1,bid2462,cid1,Bob
pbcid1,bid2463,cid1,Alice
pbcid1,bid2464,cid1,Alice
pbcid1,bid2465,cid1,Bob
pbcid1,bid2466,cid1,Alice
pbcid1,bid2467,cid1,Alice
pbcid1,bid2468,cid1,Alice
pbcid1,bid2469,cid1,Bob
pbcid1,bid2470,cid1,Bob
pbcid1,bid2471,cid1,Alice
pbcid1,bid2472,cid1,Alice
pbcid1,bid2473,cid1,Alice
pbcid1,bid2474,cid1,Alice
pbcid1,bid2475,cid1,Bob
pbcid1,bid2476,cid1,Alice
pbcid1,bid2477,cid1,Bob
pbcid1,bid2478,cid1,Alice
pbcid1,bid2479,cid1,Bob
pbcid1,bid2480,cid1,Bob
pbcid1,bid2481,cid1,Bob
pbcid1,bid2482,cid1,Bob
pbcid1,bid2483,cid1,Alice
pbcid1,bid2484,cid1,Alice
pbcid1,bid2485,cid1,Alice
pbcid1,bid2486,cid1,Alice
pbcid1,bid2487,cid1,Alice
pbcid1,bid2488,cid1,Alice
pbcid1,bid2489,cid1,Bob
pbcid1,bid2490,cid1,Bob
pbcid1,bid2491,cid1,Bob
pbcid1,bid2492,cid1,Bob
pbcid1,bid2493,cid1,Bob
pbcid1,bid2494,cid1,Alice
pbcid1,bid2495,cid1,Bob
pbcid1,bid2496,cid1,Alice
pbcid1,bid2497,cid1,Alice
pbcid1,bid2498,cid1,Alice
pbcid1,bid2499,cid1,Alice
pbcid1,bid2500,cid1,Alice
pbcid1,bid2501,cid1,Alice
pbcid1,bid2502,cid1,Bob
pbcid1,bid2503,cid1,Bob
pbcid1,bid2504,cid1,Alice
pbcid1,bid2505,cid1,Bob
pbcid1,bid2506,cid1,Alice
pbcid1,bid2507,cid1,Alice
pbcid1,bid2508,cid1,Bob
pbcid1,bid2509,cid1,Bob
pbcid1,bid2510,cid1,Bob
pbcid1,bid2511,cid1,Alice
pbcid1,bid2512,cid1,Bob
pbcid1,bid2513,cid1,Alice
pbcid1,bid2514,cid1,Bob
pbcid1,bid2515,cid1,Bob
pbcid1,bid2516,cid1,Alice
pbcid1,bid2517,cid1,Alice
pbcid1,bid2518,cid1,Bob
pbcid1,bid2519,cid1,Alice
pbcid1,bid2520,cid1,Bob
pbcid1,bid2521,cid1,Bob
pbcid1,bid2522,cid1,Bob
pbcid1,bid2523,cid1,Alice
pbcid1,bid2524,cid1,Alice
pbcid1,bid2525,cid1,Bob
pbcid1,bid2526,cid1,Bob
pbcid1,bid2527,cid1,Bob
pbcid1,bid2528,cid1,Alice
pbcid1,bid2529,cid1,Alice
pbcid1,bid2530,cid1,Bob
pbcid1,bid2531,cid1,Alice
pbcid1,bid2532,cid1,Alice
pbcid1,bid2533,cid1,Bob
pbcid1,bid2534,cid1,Bob
pbcid1,bid2535,cid1,Alice
pbcid1,bid2536,cid1,Alice
pbcid1,bid2537,cid1,Bob
pbcid1,bid2538,cid1,Bob
pbcid1,bid2539,cid1,Alice
pbcid1,bid2540,cid1,Alice
pbcid1,bid2541,cid1,Alice
pbcid1,bid2542,cid1,Alice
pbcid1,bid2543,cid1,Bob
pbcid1,bid2544,cid1,Alice
pbcid1,bid2545,cid1,Alice
pbcid1,bid2546,cid1,Alice
pbcid1,bid2547,cid1,Bob
pbcid1,bid2548,cid1,Alice
pbcid1,bid2549,cid1,Bob
pbcid1,bid2550,cid1,Bob
pbcid1,bid2551,cid1,Alice
pbcid1,bid2552,cid1,Alice
pbcid1,bid2553,cid1,Bob
pbcid1,bid2554,cid1,Bob
pbcid1,bid2555,cid1,Alice
pbcid1,bid2556,cid1,Alice
pbcid1,bid2557,cid1,Alice
pbcid1,bid2558,cid1,Bob
pbcid1,bid2559,cid1,Alice
pbcid1,bid2560,cid1,Alice
pbcid1,bid2561,cid1,Bob
pbcid1,bid2562,cid1,Alice
pbcid1,bid2563,cid1,Bob
pbcid1,bid2564,cid1,Bob
pbcid1,bid2565,cid1,Bob
pbcid1,bid2566,cid1,Alice
pbcid1,bid2567,cid1,Alice
pbcid1,bid2568,cid1,Bob
pbcid1,bid2569,cid1,Bob
pbcid1,bid2570,cid1,Bob
pbcid1,bid2571,cid1,Alice
pbcid1,bid2572,cid1,Alice
pbcid1,bid2573,cid1,Alice
pbcid1,bid2574,cid1,Alice
pbcid1,bid2575,cid1,Bob
pbcid1,bid2576,cid1,Alice
pbcid1,bid2577,cid1,Bob
pbcid1,bid2578,cid1,Bob
pbcid1,bid2579,cid1,Bob
pbcid1,bid2580,cid1,Bob
pbcid1,bid2581,cid1,Alice
pbcid1,bid2582,cid1,Bob
pbcid1,bid2583,cid1,Alice
pbcid1,bid2584,cid1,Bob
pbcid1,bid2585,cid1,Alice
pbcid1,bid2586,cid1,Alice
pbcid1,bid2587,cid1,Alice
pbcid1,bid2588,cid1,Alice
pbcid1,bid2589,cid1,Bob
pbcid1,bid2590,cid1,Alice
pbcid1,bid2591,cid1,Bob
pbcid1,bid2592,cid1,Alice
pbcid1,bid2593,cid1,Bob
pbcid1,bid2594,cid1,Alice
pbcid1,bid2595,cid1,Bob
pbcid1,bid2596,cid1,Alice
pbcid1,bid2597,cid1,Bob
pbcid1,bid2598,cid1,Alice
pbcid1,bid2599,cid1,Bob
pbcid1,bid2600,cid1,Bob
pbcid1,bid2601,cid1,Bob
pbcid1,bid2602,cid1,Alice
pbcid1,bid2603,cid1,Alice
pbcid1,bid2604,cid1,Bob
pbcid1,bid2605,cid1,Alice
pbcid1,bid2606,cid1,Alice
pbcid1,bid2607,cid1,Bob
pbcid1,bid2608,cid1,Bob
pbcid1,bid2609,cid1,Bob
pbcid1,bid2610,cid1,Alice
pbcid1,bid2611,cid1,Bob
pbcid1,bid2612,cid1,Bob
pbcid1,bid2613,cid1,Bob
pbcid1,bid2614,cid1,Alice
pbcid1,bid2615,cid1,Alice
pbcid1,bid2616,cid1,Bob
pbcid1,bid2617,cid1,Bob
pbcid1,bid2618,cid1,Bob
pbcid1,bid2619,cid1,Bob
pbcid1,bid2620,cid1,Alice
pbcid1,bid2621,cid1,Alice
pbcid1,bid2622,cid1,Bob
pbcid1,bid2623,cid1,Alice
pbcid1,bid2624,cid1,Alice
pbcid1,bid2625,cid1,Bob
pbcid1,bid2626,cid1,Alice
pbcid1,bid2627,cid1,Alice
pbcid1,bid2628,cid1,Bob
pbcid1,bid2629,cid1,Alice
pbcid1,bid2630,cid1,Bob
pbcid1,bid2631,cid1,Bob
pbcid1,bid2632,cid1,Bob
pbcid1,bid2633,cid1,Alice
pbcid1,bid2634,cid1,Bob
pbcid1,bid2635,cid1,Alice
pbcid1,bid2636,cid1,Bob
pbcid1,bid2637,cid1,Alice
pbcid1,bid2638,cid1,Alice
pbcid1,bid2639,cid1,Alice
pbcid1,bid2640,cid1,Bob
pbcid1,bid2641,cid1,Bob
pbcid1,bid2642,cid1,Alice
pbcid1,bid2643,cid1,Alice
pbcid1,bid2644,cid1,Bob
pbcid1,bid2645,cid1,Alice
pbcid1,bid2646,cid1,Bob
pbcid1,bid2647,cid1,Alice
pbcid1,bid2648,cid1,Alice
pbcid1,bid2649,cid1,Alice
pbcid1,bid2650,cid1,Alice
pbcid1,bid2651,cid1,Alice
pbcid1,bid2652,cid1,Alice
pbcid1,bid2653,cid1,Alice
pbcid1,bid2654,cid1,Alice
pbcid1,bid2655,cid1,Alice
pbcid1,bid2656,cid1,Bob
pbcid1,bid2657,cid1,Alice
pbcid1,bid2658,cid1,Alice
pbcid1,bid2659,cid1,Alice
pbcid1,bid2660,cid1,Alice
pbcid1,bid2661,cid1,Alice
pbcid1,bid2662,cid1,Alice
pbcid1,bid2663,cid1,Bob
pbcid1,bid2664,cid1,Bob
pbcid1,bid2665,cid1,Bob
pbcid1,bid2666,cid1,Alice
pbcid1,bid2667,cid1,Bob
pbcid1,bid2668,cid1,Bob
pbcid1,bid2669,cid1,Bob
pbcid1,bid2670,cid1,Alice
pbcid1,bid2671,cid1,Bob
pbcid1,bid2672,cid1,Alice
pbcid1,bid2673,cid1,Bob
pbcid1,bid2674,cid1,Bob
pbcid1,bid2675,cid1,Bob
pbcid1,bid2676,cid1,Bob
pbcid1,bid2677,cid1,Bob
pbcid1,bid2678,cid1,Alice
pbcid1,bid2679,cid1,Bob
pbcid1,bid2680,cid1,Bob
pbcid1,bid2681,cid1,Bob
pbcid1,bid2682,cid1,Alice
pbcid1,bid2683,cid1,Alice
pbcid1,bid2684,cid1,Bob
pbcid1,bid2685,cid1,Alice
pbcid1,bid2686,cid1,Bob
pbcid1,bid2687,cid1,Alice
pbcid1,bid2688,cid1,Alice
pbcid1,bid2689,cid1,Alice
pbcid1,bid2690,cid1,Bob
pbcid1,bid2691,cid1,Alice
pbcid1,bid2692,cid1,Alice
pbcid1,bid2693,cid1,Bob
pbcid1,bid2694,cid1,Alice
pbcid1,bid2695,cid1,Bob
pbcid1,bid2696,cid1,Alice
pbcid1,bid2697,cid1,Bob
pbcid1,bid2698,cid1,Alice
pbcid1,bid2699,cid1,Alice
pbcid1,bid2700,cid1,Bob
pbcid1,bid2701,cid1,Bob
pbcid1,bid2702,cid1,Alice
pbcid1,bid2703,cid1,Bob
pbcid1,bid2704,cid1,Bob
pbcid1,bid2705,cid1,Bob
pbcid1,bid2706,cid1,Bob
pbcid1,bid2707,cid1,Bob
pbcid1,bid2708,cid1,Alice
pbcid1,bid2709,cid1,Alice
pbcid1,bid2710,cid1,Alice
pbcid1,bid2711,cid1,Bob
pbcid1,bid2712,cid1,Alice
pbcid1,bid2713,cid1,Alice
pbcid1,bid2714,cid1,Bob
pbcid1,bid2715,cid1,Alice
pbcid1,bid2716,cid1,Alice
pbcid1,bid2717,cid1,Bob
pbcid1,bid2718,cid1,Bob
pbcid1,bid2719,cid1,Alice
pbcid1,bid2720,cid1,Bob
pbcid1,bid2721,cid1,Alice
pbcid1,bid2722,cid1,Alice
pbcid1,bid2723,cid1,Bob
pbcid1,bid2724,cid1,Bob
pbcid1,bid2725,cid1,Bob
pbcid1,bid2726,cid1,Bob
pbcid1,bid2727,cid1,Alice
pbcid1,bid2728,cid1,Alice
pbcid1,bid2729,cid1,Alice
pbcid1,bid2730,cid1,Alice
pbcid1,bid2731,cid1,Alice
pbcid1,bid2732,cid1,Bob
pbcid1,bid2733,cid1,Bob
pbcid1,bid2734,cid1,Alice
pbcid1,bid2735,cid1,Bob
pbcid1,bid2736,cid1,Bob
pbcid1,bid2737,cid1,Bob
pbcid1,bid2738,cid1,Alice
pbcid1,bid2739,cid1,Alice
pbcid1,bid2740,cid1,Alice
pbcid1,bid2741,cid1,Alice
pbcid1,bid2742,cid1,Bob
pbcid1,bid2743,cid1,Alice
pbcid1,bid2744,cid1,Alice
pbcid1,bid2745,cid1,Bob
pbcid1,bid2746,cid1,Bob
pbcid1,bid2747,cid1,Alice
pbcid1,bid2748,cid1,Alice
pbcid1,bid2749,cid1,Bob
pbcid1,bid2750,cid1,Bob
pbcid1,bid2751,cid1,Alice
pbcid1,bid2752,cid1,Alice
pbcid1,bid2753,cid1,Bob
pbcid1,bid2754,cid1,Alice
pbcid1,bid2755,cid1,Alice
pbcid1,bid2756,cid1,Bob
pbcid1,bid2757,cid1,Alice
pbcid1,bid2758,cid1,Bob
pbcid1,bid2759,cid1,Alice
pbcid1,bid2760,cid1,Alice
pbcid1,bid2761,cid1,Alice
pbcid1,bid2762,cid1,Alice
pbcid1,bid2763,cid1,Bob
pbcid1,bid2764,cid1,Bob
pbcid1,bid2765,cid1,Bob
pbcid1,bid2766,cid1,Bob
pbcid1,bid2767,cid1,Alice
pbcid1,bid2768,cid1,Bob
pbcid1,bid2769,cid1,Bob
pbcid1,bid2770,cid1,Bob
pbcid1,bid2771,cid1,Bob
pbcid1,bid2772,cid1,Bob
pbcid1,bid2773,cid1,Bob
pbcid1,bid2774,cid1,Bob
pbcid1,bid2775,cid1,Bob
pbcid1,bid2776,cid1,Alice
pbcid1,bid2777,cid1,Bob
pbcid1,bid2778,cid1,Alice
pbcid1,bid2779,cid1,Bob
pbcid1,bid2780,cid1,Alice
pbcid1,bid2781,cid1,Alice
pbcid1,bid2782,cid1,Alice
pbcid1,bid2783,cid1,Bob
pbcid1,bid2784,cid1,Bob
pbcid1,bid2785,cid1,Alice
pbcid1,bid2786,cid1,Alice
pbcid1,bid2787,cid1,Alice
pbcid1,bid2788,cid1,Bob
pbcid1,bid2789,cid1,Bob
pbcid1,bid2790,cid1,Alice
pbcid1,bid2791,cid1,Alice
pbcid1,bid2792,cid1,Bob
pbcid1,bid2793,cid1,Bob
pbcid1,bid2794,cid1,Alice
pbcid1,bid2795,cid1,Alice
pbcid1,bid2796,cid1,Alice
pbcid1,bid2797,cid1,Alice
pbcid1,bid2798,cid1,Bob
pbcid1,bid2799,cid1,Alice
pbcid1,bid2800,cid1,Alice
pbcid1,bid2801,cid1,Bob
pbcid1,bid2802,cid1,Alice
pbcid1,bid2803,cid1,Bob
pbcid1,bid2804,cid1,Bob
pbcid1,bid2805,cid1,Alice
pbcid1,bid2806,cid1,Bob
pbcid1,bid2807,cid1,Alice
pbcid1,bid2808,cid1,Alice
pbcid1,bid2809,cid1,Bob
pbcid1,bid2810,cid1,Bob
pbcid1,bid2811,cid1,Alice
pbcid1,bid2812,cid1,Bob
pbcid1,bid2813,cid1,Bob
pbcid1,bid2814,cid1,Alice
pbcid1,bid2815,cid1,Alice
pbcid1,bid2816,cid1,Alice
pbcid1,bid2817,cid1,Alice
pbcid1,bid2818,cid1,Bob
pbcid1,bid2819,cid1,Alice
pbcid1,bid2820,cid1,Bob
pbcid1,bid2821,cid1,Bob
pbcid1,bid2822,cid1,Bob
pbcid1,bid2823,cid1,Bob
pbcid1,bid2824,cid1,Bob
pbcid1,bid2825,cid1,Alice
pbcid1,bid2826,cid1,Alice
pbcid1,bid2827,cid1,Alice
pbcid1,bid2828,cid1,Alice
pbcid1,bid2829,cid1,Alice
pbcid1,bid2830,cid1,Alice
pbcid1,bid2831,cid1,Bob
pbcid1,bid2832,cid1,Bob
pbcid1,bid2833,cid1,Bob
pbcid1,bid2834,cid1,Alice
pbcid1,bid2835,cid1,Alice
pbcid1,bid2836,cid1,Alice
pbcid1,bid2837,cid1,Bob
pbcid1,bid2838,cid1,Alice
pbcid1,bid2839,cid1,Bob
pbcid1,bid2840,cid1,Alice
pbcid1,bid2841,cid1,Alice
pbcid1,bid2842,cid1,Bob
pbcid1,bid2843,cid1,Bob
pbcid1,bid2844,cid1,Bob
pbcid1,bid2845,cid1,Bob
pbcid1,bid2846,cid1,Alice
pbcid1,bid2847,cid1,Alice
pbcid1,bid2848,cid1,Alice
pbcid1,bid2849,cid1,Bob
pbcid1,bid2850,cid1,Bob
pbcid1,bid2851,cid1,Alice
pbcid1,bid2852,cid1,Alice
pbcid1,bid2853,cid1,Bob
pbcid1,bid2854,cid1,Bob
pbcid1,bid2855,cid1,Bob
pbcid1,bid2856,cid1,Bob
pbcid1,bid2857,cid1,Bob
pbcid1,bid2858,cid1,Alice
pbcid1,bid2859,cid1,Alice
pbcid1,bid2860,cid1,Alice
pbcid1,bid2861,cid1,Alice
pbcid1,bid2862,cid1,Alice
pbcid1,bid2863,cid1,Bob
pbcid1,bid2864,cid1,Bob
pbcid1,bid2865,cid1,Bob
pbcid1,bid2866,cid1,Alice
pbcid1,bid2867,cid1,Bob
pbcid1,bid2868,cid1,Bob
pbcid1,bid2869,cid1,Alice
pbcid1,bid2870,cid1,Bob
pbcid1,bid2871,cid1,Bob
pbcid1,bid2872,cid1,Bob
pbcid1,bid2873,cid1,Alice
pbcid1,bid2874,cid1,Alice
pbcid1,bid2875,cid1,Alice
pbcid1,bid2876,cid1,Bob
pbcid1,bid2877,cid1,Bob
pbcid1,bid2878,cid1,Alice
pbcid1,bid2879,cid1,Bob
pbcid1,bid2880,cid1,Alice
pbcid1,bid2881,cid1,Bob
pbcid1,bid2882,cid1,Bob
pbcid1,bid2883,cid1,Alice
pbcid1,bid2884,cid1,Alice
pbcid1,bid2885,cid1,Alice
pbcid1,bid2886,cid1,Bob
pbcid1,bid2887,cid1,Alice
pbcid1,bid2888,cid1,Alice
pbcid1,bid2889,cid1,Bob
pbcid1,bid2890,cid1,Bob
pbcid1,bid2891,cid1,Bob
pbcid1,bid2892,cid1,Bob
pbcid1,bid2893,cid1,Bob
pbcid1,bid2894,cid1,Alice
pbcid1,bid2895,cid1,Alice
pbcid1,bid2896,cid1,Alice
pbcid1,bid2897,cid1,Bob
pbcid1,bid2898,cid1,Bob
pbcid1,bid2899,cid1,Alice
pbcid1,bid2900,cid1,Bob
pbcid1,bid2901,cid1,Alice
pbcid1,bid2902,cid1,Alice
pbcid1,bid2903,cid1,Alice
pbcid1,bid2904,cid1,Bob
pbcid1,bid2905,cid1,Bob
pbcid1,bid2906,cid1,Alice
pbcid1,bid2907,cid1,Bob
pbcid1,bid2908,cid1,Bob
pbcid1,bid2909,cid1,Alice
pbcid1,bid2910,cid1,Bob
pbcid1,bid2911,cid1,Bob
pbcid1,bid2912,cid1,Bob
pbcid1,bid2913,cid1,Alice
pbcid1,bid2914,cid1,Alice
pbcid1,bid2915,cid1,Alice
pbcid1,bid2916,cid1,Bob
pbcid1,bid2917,cid1,Alice
pbcid1,bid2918,cid1,Alice
pbcid1,bid2919,cid1,Bob
pbcid1,bid2920,cid1,Alice
pbcid1,bid2921,cid1,Bob
pbcid1,bid2922,cid1,Alice
pbcid1,bid2923,cid1,Alice
pbcid1,bid2924,cid1,Alice
pbcid1,bid2925,cid1,Bob
pbcid1,bid2926,cid1,Alice
pbcid1,bid2927,cid1,Bob
pbcid1,bid2928,cid1,Alice
pbcid1,bid2929,cid1,Alice
pbcid1,bid2930,cid1,Bob
pbcid1,bid2931,cid1,Bob
pbcid1,bid2932,cid1,Bob
pbcid1,bid2933,cid1,Alice
pbcid1,bid2934,cid1,Bob
pbcid1,bid2935,cid1,Alice
pbcid1,bid2936,cid1,Alice
pbcid1,bid2937,cid1,Bob
pbcid1,bid2938,cid1,Alice
pbcid1,bid2939,cid1,Alice
pbcid1,bid2940,cid1,Alice
pbcid1,bid2941,cid1,Bob
pbcid1,bid2942,cid1,Alice
pbcid1,bid2943,cid1,Bob
pbcid1,bid2944,cid1,Bob
pbcid1,bid2945,cid1,Alice
pbcid1,bid2946,cid1,Alice
pbcid1,bid2947,cid1,Bob
pbcid1,bid2948,cid1,Bob
pbcid1,bid2949,cid1,Alice
pbcid1,bid2950,cid1,Bob
pbcid1,bid2951,cid1,Alice
pbcid1,bid2952,cid1,Alice
pbcid1,bid2953,cid1,Bob
pbcid1,bid2954,cid1,Alice
pbcid1,bid2955,cid1,Alice
pbcid1,bid2956,cid1,Bob
pbcid1,bid2957,cid1,Bob
pbcid1,bid2958,cid1,Bob
pbcid1,bid2959,cid1,Bob
pbcid1,bid2960,cid1,Alice
pbcid1,bid2961,cid1,Bob
pbcid1,bid2962,cid1,Alice
pbcid1,bid2963,cid1,Alice
pbcid1,bid2964,cid1,Bob
pbcid1,bid2965,cid1,Alice
pbcid1,bid2966,cid1,Bob
pbcid1,bid2967,cid1,Bob
pbcid1,bid2968,cid1,Bob
pbcid1,bid2969,cid1,Bob
pbcid1,bid2970,cid1,Bob
pbcid1,bid2971,cid1,Bob
pbcid1,bid2972,cid1,Alice
pbcid1,bid2973,cid1,Bob
pbcid1,bid2974,cid1,Bob
pbcid1,bid2975,cid1,Alice
pbcid1,bid2976,cid1,Alice
pbcid1,bid2977,cid1,Bob
pbcid1,bid2978,cid1,Bob
pbcid1,bid2979,cid1,Bob
pbcid1,bid2980,cid1,Bob
pbcid1,bid2981,cid1,Bob
pbcid1,bid2982,cid1,Alice
pbcid1,bid2983,cid1,Alice
pbcid1,bid2984,cid1,Alice
pbcid1,bid2985,cid1,Alice
pbcid1,bid2986,cid1,Bob
pbcid1,bid2987,cid1,Bob
pbcid1,bid2988,cid1,Alice
pbcid1,bid2989,cid1,Alice
pbcid1,bid2990,cid1,Alice
pbcid1,bid2991,cid1,Bob
pbcid1,bid2992,cid1,Alice
