Collection,Ballot id,Contest,Selections
AllBallots,bid32029,Aurora2K,Yes
AllBallots,bid32030,Aurora2K,Yes
AllBallots,bid32031,Aurora2K,Yes
AllBallots,bid32032,Aurora2K,Yes
AllBallots,bid32033,Aurora2K,No
AllBallots,bid32034,Aurora2K,No
AllBallots,bid32035,Aurora2K,No
AllBallots,bid32036,Aurora2K,No
AllBallots,bid32037,Aurora2K,Yes
AllBallots,bid32038,Aurora2K,Yes
AllBallots,bid32039,Aurora2K,Yes
AllBallots,bid32040,Aurora2K,Yes
AllBallots,bid32041,Aurora2K,Yes
AllBallots,bid32042,Aurora2K,No
AllBallots,bid32043,Aurora2K,Yes
AllBallots,bid32044,Aurora2K,Yes
AllBallots,bid32045,Aurora2K,No
AllBallots,bid32046,Aurora2K,Yes
AllBallots,bid32047,Aurora2K,Yes
AllBallots,bid32048,Aurora2K,No
AllBallots,bid32049,Aurora2K,Yes
AllBallots,bid32050,Aurora2K,Yes
AllBallots,bid32051,Aurora2K,Yes
AllBallots,bid32052,Aurora2K,No
AllBallots,bid32053,Aurora2K,Yes
AllBallots,bid32054,Aurora2K,No
AllBallots,bid32055,Aurora2K,No
AllBallots,bid32056,Aurora2K,No
AllBallots,bid32057,Aurora2K,No
AllBallots,bid32058,Aurora2K,Yes
AllBallots,bid32059,Aurora2K,No
AllBallots,bid32060,Aurora2K,No
AllBallots,bid32061,Aurora2K,No
AllBallots,bid32062,Aurora2K,No
AllBallots,bid32063,Aurora2K,No
AllBallots,bid32064,Aurora2K,Yes
AllBallots,bid32065,Aurora2K,Yes
AllBallots,bid32066,Aurora2K,No
AllBallots,bid32067,Aurora2K,No
AllBallots,bid32068,Aurora2K,No
AllBallots,bid32069,Aurora2K,Yes
AllBallots,bid32070,Aurora2K,No
AllBallots,bid32071,Aurora2K,Yes
AllBallots,bid32072,Aurora2K,No
AllBallots,bid32073,Aurora2K,Yes
AllBallots,bid32074,Aurora2K,Yes
AllBallots,bid32075,Aurora2K,No
AllBallots,bid32076,Aurora2K,No
AllBallots,bid32077,Aurora2K,No
AllBallots,bid32078,Aurora2K,Yes
AllBallots,bid32079,Aurora2K,No
AllBallots,bid32080,Aurora2K,No
AllBallots,bid32081,Aurora2K,No
AllBallots,bid32082,Aurora2K,Yes
AllBallots,bid32083,Aurora2K,Yes
AllBallots,bid32084,Aurora2K,Yes
AllBallots,bid32085,Aurora2K,No
AllBallots,bid32086,Aurora2K,No
AllBallots,bid32087,Aurora2K,No
AllBallots,bid32088,Aurora2K,No
AllBallots,bid32089,Aurora2K,Yes
AllBallots,bid32090,Aurora2K,No
AllBallots,bid32091,Aurora2K,No
AllBallots,bid32092,Aurora2K,Yes
AllBallots,bid32093,Aurora2K,Yes
AllBallots,bid32094,Aurora2K,Yes
AllBallots,bid32095,Aurora2K,Yes
AllBallots,bid32096,Aurora2K,Yes
AllBallots,bid32097,Aurora2K,No
AllBallots,bid32098,Aurora2K,Yes
AllBallots,bid32099,Aurora2K,Yes
AllBallots,bid32100,Aurora2K,Yes
AllBallots,bid32101,Aurora2K,Yes
AllBallots,bid32102,Aurora2K,Yes
AllBallots,bid32103,Aurora2K,Yes
AllBallots,bid32104,Aurora2K,Yes
AllBallots,bid32105,Aurora2K,No
AllBallots,bid32106,Aurora2K,Yes
AllBallots,bid32107,Aurora2K,No
AllBallots,bid32108,Aurora2K,No
AllBallots,bid32109,Aurora2K,Yes
AllBallots,bid32110,Aurora2K,Yes
AllBallots,bid32111,Aurora2K,Yes
AllBallots,bid32112,Aurora2K,No
AllBallots,bid32113,Aurora2K,No
AllBallots,bid32114,Aurora2K,No
AllBallots,bid32115,Aurora2K,No
AllBallots,bid32116,Aurora2K,No
AllBallots,bid32117,Aurora2K,Yes
AllBallots,bid32118,Aurora2K,Yes
AllBallots,bid32119,Aurora2K,No
AllBallots,bid32120,Aurora2K,Yes
AllBallots,bid32121,Aurora2K,Yes
AllBallots,bid32122,Aurora2K,Yes
AllBallots,bid32123,Aurora2K,No
AllBallots,bid32124,Aurora2K,Yes
AllBallots,bid32125,Aurora2K,Yes
AllBallots,bid32126,Aurora2K,No
AllBallots,bid32127,Aurora2K,Yes
AllBallots,bid32128,Aurora2K,Yes
AllBallots,bid32129,Aurora2K,No
AllBallots,bid32130,Aurora2K,No
AllBallots,bid32131,Aurora2K,Yes
AllBallots,bid32132,Aurora2K,No
AllBallots,bid32133,Aurora2K,Yes
AllBallots,bid32134,Aurora2K,Yes
AllBallots,bid32135,Aurora2K,Yes
AllBallots,bid32136,Aurora2K,Yes
AllBallots,bid32137,Aurora2K,Yes
AllBallots,bid32138,Aurora2K,Yes
AllBallots,bid32139,Aurora2K,No
AllBallots,bid32140,Aurora2K,No
AllBallots,bid32141,Aurora2K,No
AllBallots,bid32142,Aurora2K,Yes
AllBallots,bid32143,Aurora2K,No
AllBallots,bid32144,Aurora2K,Yes
AllBallots,bid32145,Aurora2K,No
AllBallots,bid32146,Aurora2K,Yes
AllBallots,bid32147,Aurora2K,Yes
AllBallots,bid32148,Aurora2K,Yes
AllBallots,bid32149,Aurora2K,Yes
AllBallots,bid32150,Aurora2K,Yes
AllBallots,bid32151,Aurora2K,No
AllBallots,bid32152,Aurora2K,No
AllBallots,bid32153,Aurora2K,Yes
AllBallots,bid32154,Aurora2K,Yes
AllBallots,bid32155,Aurora2K,No
AllBallots,bid32156,Aurora2K,No
AllBallots,bid32157,Aurora2K,No
AllBallots,bid32158,Aurora2K,No
AllBallots,bid32159,Aurora2K,Yes
AllBallots,bid32160,Aurora2K,Yes
AllBallots,bid32161,Aurora2K,No
AllBallots,bid32162,Aurora2K,Yes
AllBallots,bid32163,Aurora2K,Yes
AllBallots,bid32164,Aurora2K,Yes
AllBallots,bid32165,Aurora2K,No
AllBallots,bid32166,Aurora2K,Yes
AllBallots,bid32167,Aurora2K,Yes
AllBallots,bid32168,Aurora2K,No
AllBallots,bid32169,Aurora2K,Yes
AllBallots,bid32170,Aurora2K,Yes
AllBallots,bid32171,Aurora2K,Yes
AllBallots,bid32172,Aurora2K,No
AllBallots,bid32173,Aurora2K,No
AllBallots,bid32174,Aurora2K,Yes
AllBallots,bid32175,Aurora2K,Yes
AllBallots,bid32176,Aurora2K,No
AllBallots,bid32177,Aurora2K,Yes
AllBallots,bid32178,Aurora2K,Yes
AllBallots,bid32179,Aurora2K,Yes
AllBallots,bid32180,Aurora2K,Yes
AllBallots,bid32181,Aurora2K,No
AllBallots,bid32182,Aurora2K,Yes
AllBallots,bid32183,Aurora2K,No
AllBallots,bid32184,Aurora2K,No
AllBallots,bid32185,Aurora2K,Yes
AllBallots,bid32186,Aurora2K,No
AllBallots,bid32187,Aurora2K,No
AllBallots,bid32188,Aurora2K,No
AllBallots,bid32189,Aurora2K,No
AllBallots,bid32190,Aurora2K,No
AllBallots,bid32191,Aurora2K,No
AllBallots,bid32192,Aurora2K,Yes
AllBallots,bid32193,Aurora2K,Yes
AllBallots,bid32194,Aurora2K,Yes
AllBallots,bid32195,Aurora2K,No
AllBallots,bid32196,Aurora2K,Yes
AllBallots,bid32197,Aurora2K,No
AllBallots,bid32198,Aurora2K,No
AllBallots,bid32199,Aurora2K,No
AllBallots,bid32200,Aurora2K,Yes
AllBallots,bid32201,Aurora2K,No
AllBallots,bid32202,Aurora2K,Yes
AllBallots,bid32203,Aurora2K,Yes
AllBallots,bid32204,Aurora2K,No
AllBallots,bid32205,Aurora2K,No
AllBallots,bid32206,Aurora2K,No
AllBallots,bid32207,Aurora2K,No
AllBallots,bid32208,Aurora2K,Yes
AllBallots,bid32209,Aurora2K,No
AllBallots,bid32210,Aurora2K,Yes
AllBallots,bid32211,Aurora2K,No
AllBallots,bid32212,Aurora2K,Yes
AllBallots,bid32213,Aurora2K,Yes
AllBallots,bid32214,Aurora2K,No
AllBallots,bid32215,Aurora2K,No
AllBallots,bid32216,Aurora2K,Yes
AllBallots,bid32217,Aurora2K,No
AllBallots,bid32218,Aurora2K,No
AllBallots,bid32219,Aurora2K,Yes
AllBallots,bid32220,Aurora2K,Yes
AllBallots,bid32221,Aurora2K,Yes
AllBallots,bid32222,Aurora2K,No
AllBallots,bid32223,Aurora2K,No
AllBallots,bid32224,Aurora2K,No
AllBallots,bid32225,Aurora2K,Yes
AllBallots,bid32226,Aurora2K,No
AllBallots,bid32227,Aurora2K,Yes
AllBallots,bid32228,Aurora2K,Yes
AllBallots,bid32229,Aurora2K,Yes
AllBallots,bid32230,Aurora2K,Yes
AllBallots,bid32231,Aurora2K,Yes
AllBallots,bid32232,Aurora2K,Yes
AllBallots,bid32233,Aurora2K,No
AllBallots,bid32234,Aurora2K,No
AllBallots,bid32235,Aurora2K,Yes
AllBallots,bid32236,Aurora2K,No
AllBallots,bid32237,Aurora2K,No
AllBallots,bid32238,Aurora2K,No
AllBallots,bid32239,Aurora2K,No
AllBallots,bid32240,Aurora2K,Yes
AllBallots,bid32241,Aurora2K,No
AllBallots,bid32242,Aurora2K,Yes
AllBallots,bid32243,Aurora2K,No
AllBallots,bid32244,Aurora2K,Yes
AllBallots,bid32245,Aurora2K,Yes
AllBallots,bid32246,Aurora2K,No
AllBallots,bid32247,Aurora2K,Yes
AllBallots,bid32248,Aurora2K,Yes
AllBallots,bid32249,Aurora2K,No
AllBallots,bid32250,Aurora2K,Yes
AllBallots,bid32251,Aurora2K,Yes
AllBallots,bid32252,Aurora2K,Yes
AllBallots,bid32253,Aurora2K,Yes
AllBallots,bid32254,Aurora2K,Yes
AllBallots,bid32255,Aurora2K,Yes
AllBallots,bid32256,Aurora2K,No
AllBallots,bid32257,Aurora2K,Yes
AllBallots,bid32258,Aurora2K,No
AllBallots,bid32259,Aurora2K,Yes
AllBallots,bid32260,Aurora2K,No
AllBallots,bid32261,Aurora2K,Yes
AllBallots,bid32262,Aurora2K,No
AllBallots,bid32263,Aurora2K,Yes
AllBallots,bid32264,Aurora2K,Yes
AllBallots,bid32265,Aurora2K,Yes
AllBallots,bid32266,Aurora2K,Yes
AllBallots,bid32267,Aurora2K,Yes
AllBallots,bid32268,Aurora2K,Yes
AllBallots,bid32269,Aurora2K,No
AllBallots,bid32270,Aurora2K,No
AllBallots,bid32271,Aurora2K,No
AllBallots,bid32272,Aurora2K,No
AllBallots,bid32273,Aurora2K,Yes
AllBallots,bid32274,Aurora2K,Yes
AllBallots,bid32275,Aurora2K,No
AllBallots,bid32276,Aurora2K,Yes
AllBallots,bid32277,Aurora2K,No
AllBallots,bid32278,Aurora2K,No
AllBallots,bid32279,Aurora2K,Yes
AllBallots,bid32280,Aurora2K,Yes
AllBallots,bid32281,Aurora2K,Yes
AllBallots,bid32282,Aurora2K,No
AllBallots,bid32283,Aurora2K,Yes
AllBallots,bid32284,Aurora2K,Yes
AllBallots,bid32285,Aurora2K,Yes
AllBallots,bid32286,Aurora2K,No
AllBallots,bid32287,Aurora2K,No
AllBallots,bid32288,Aurora2K,Yes
AllBallots,bid32289,Aurora2K,Yes
AllBallots,bid32290,Aurora2K,Yes
AllBallots,bid32291,Aurora2K,Yes
AllBallots,bid32292,Aurora2K,Yes
AllBallots,bid32293,Aurora2K,Yes
AllBallots,bid32294,Aurora2K,No
AllBallots,bid32295,Aurora2K,Yes
AllBallots,bid32296,Aurora2K,Yes
AllBallots,bid32297,Aurora2K,Yes
AllBallots,bid32298,Aurora2K,No
AllBallots,bid32299,Aurora2K,No
AllBallots,bid32300,Aurora2K,No
AllBallots,bid32301,Aurora2K,No
AllBallots,bid32302,Aurora2K,Yes
AllBallots,bid32303,Aurora2K,No
AllBallots,bid32304,Aurora2K,Yes
AllBallots,bid32305,Aurora2K,No
AllBallots,bid32306,Aurora2K,Yes
AllBallots,bid32307,Aurora2K,No
AllBallots,bid32308,Aurora2K,Yes
AllBallots,bid32309,Aurora2K,No
AllBallots,bid32310,Aurora2K,No
AllBallots,bid32311,Aurora2K,Yes
AllBallots,bid32312,Aurora2K,Yes
AllBallots,bid32313,Aurora2K,No
AllBallots,bid32314,Aurora2K,No
AllBallots,bid32315,Aurora2K,No
AllBallots,bid32316,Aurora2K,No
AllBallots,bid32317,Aurora2K,Yes
AllBallots,bid32318,Aurora2K,Yes
AllBallots,bid32319,Aurora2K,No
AllBallots,bid32320,Aurora2K,Yes
AllBallots,bid32321,Aurora2K,No
AllBallots,bid32322,Aurora2K,No
AllBallots,bid32323,Aurora2K,Yes
AllBallots,bid32324,Aurora2K,Yes
AllBallots,bid32325,Aurora2K,Yes
AllBallots,bid32326,Aurora2K,Yes
AllBallots,bid32327,Aurora2K,No
AllBallots,bid32328,Aurora2K,Yes
AllBallots,bid32329,Aurora2K,No
AllBallots,bid32330,Aurora2K,Yes
AllBallots,bid32331,Aurora2K,No
AllBallots,bid32332,Aurora2K,Yes
AllBallots,bid32333,Aurora2K,No
AllBallots,bid32334,Aurora2K,Yes
AllBallots,bid32335,Aurora2K,No
AllBallots,bid32336,Aurora2K,No
AllBallots,bid32337,Aurora2K,No
AllBallots,bid32338,Aurora2K,No
AllBallots,bid32339,Aurora2K,No
AllBallots,bid32340,Aurora2K,No
AllBallots,bid32341,Aurora2K,Yes
AllBallots,bid32342,Aurora2K,No
AllBallots,bid32343,Aurora2K,No
AllBallots,bid32344,Aurora2K,Yes
AllBallots,bid32345,Aurora2K,Yes
AllBallots,bid32346,Aurora2K,Yes
AllBallots,bid32347,Aurora2K,No
AllBallots,bid32348,Aurora2K,No
AllBallots,bid32349,Aurora2K,Yes
AllBallots,bid32350,Aurora2K,No
AllBallots,bid32351,Aurora2K,Yes
AllBallots,bid32352,Aurora2K,Yes
AllBallots,bid32353,Aurora2K,Yes
AllBallots,bid32354,Aurora2K,No
AllBallots,bid32355,Aurora2K,Yes
AllBallots,bid32356,Aurora2K,No
AllBallots,bid32357,Aurora2K,Yes
AllBallots,bid32358,Aurora2K,No
AllBallots,bid32359,Aurora2K,Yes
AllBallots,bid32360,Aurora2K,Yes
AllBallots,bid32361,Aurora2K,Yes
AllBallots,bid32362,Aurora2K,No
AllBallots,bid32363,Aurora2K,Yes
AllBallots,bid32364,Aurora2K,No
AllBallots,bid32365,Aurora2K,Yes
AllBallots,bid32366,Aurora2K,No
AllBallots,bid32367,Aurora2K,Yes
AllBallots,bid32368,Aurora2K,Yes
AllBallots,bid32369,Aurora2K,Yes
AllBallots,bid32370,Aurora2K,Yes
AllBallots,bid32371,Aurora2K,Yes
AllBallots,bid32372,Aurora2K,No
AllBallots,bid32373,Aurora2K,No
AllBallots,bid32374,Aurora2K,Yes
AllBallots,bid32375,Aurora2K,No
AllBallots,bid32376,Aurora2K,Yes
AllBallots,bid32377,Aurora2K,Yes
AllBallots,bid32378,Aurora2K,Yes
AllBallots,bid32379,Aurora2K,Yes
AllBallots,bid32380,Aurora2K,No
AllBallots,bid32381,Aurora2K,Yes
AllBallots,bid32382,Aurora2K,Yes
AllBallots,bid32383,Aurora2K,Yes
AllBallots,bid32384,Aurora2K,Yes
AllBallots,bid32385,Aurora2K,No
AllBallots,bid32386,Aurora2K,No
AllBallots,bid32387,Aurora2K,Yes
AllBallots,bid32388,Aurora2K,No
AllBallots,bid32389,Aurora2K,No
AllBallots,bid32390,Aurora2K,Yes
AllBallots,bid32391,Aurora2K,Yes
AllBallots,bid32392,Aurora2K,Yes
AllBallots,bid32393,Aurora2K,No
AllBallots,bid32394,Aurora2K,No
AllBallots,bid32395,Aurora2K,No
AllBallots,bid32396,Aurora2K,No
AllBallots,bid32397,Aurora2K,Yes
AllBallots,bid32398,Aurora2K,No
AllBallots,bid32399,Aurora2K,No
AllBallots,bid32400,Aurora2K,Yes
AllBallots,bid32401,Aurora2K,No
AllBallots,bid32402,Aurora2K,Yes
AllBallots,bid32403,Aurora2K,Yes
AllBallots,bid32404,Aurora2K,No
AllBallots,bid32405,Aurora2K,Yes
AllBallots,bid32406,Aurora2K,Yes
AllBallots,bid32407,Aurora2K,Yes
AllBallots,bid32408,Aurora2K,No
AllBallots,bid32409,Aurora2K,No
AllBallots,bid32410,Aurora2K,No
AllBallots,bid32411,Aurora2K,Yes
AllBallots,bid32412,Aurora2K,Yes
AllBallots,bid32413,Aurora2K,Yes
AllBallots,bid32414,Aurora2K,Yes
AllBallots,bid32415,Aurora2K,Yes
AllBallots,bid32416,Aurora2K,Yes
AllBallots,bid32417,Aurora2K,Yes
AllBallots,bid32418,Aurora2K,No
AllBallots,bid32419,Aurora2K,Yes
AllBallots,bid32420,Aurora2K,No
AllBallots,bid32421,Aurora2K,Yes
AllBallots,bid32422,Aurora2K,No
AllBallots,bid32423,Aurora2K,No
AllBallots,bid32424,Aurora2K,Yes
AllBallots,bid32425,Aurora2K,No
AllBallots,bid32426,Aurora2K,No
AllBallots,bid32427,Aurora2K,No
AllBallots,bid32428,Aurora2K,No
AllBallots,bid32429,Aurora2K,Yes
AllBallots,bid32430,Aurora2K,No
AllBallots,bid32431,Aurora2K,Yes
AllBallots,bid32432,Aurora2K,Yes
AllBallots,bid32433,Aurora2K,No
AllBallots,bid32434,Aurora2K,No
AllBallots,bid32435,Aurora2K,No
AllBallots,bid32436,Aurora2K,No
AllBallots,bid32437,Aurora2K,No
AllBallots,bid32438,Aurora2K,No
AllBallots,bid32439,Aurora2K,Yes
AllBallots,bid32440,Aurora2K,Yes
AllBallots,bid32441,Aurora2K,No
AllBallots,bid32442,Aurora2K,No
AllBallots,bid32443,Aurora2K,Yes
AllBallots,bid32444,Aurora2K,No
AllBallots,bid32445,Aurora2K,Yes
AllBallots,bid32446,Aurora2K,Yes
AllBallots,bid32447,Aurora2K,Yes
AllBallots,bid32448,Aurora2K,Yes
AllBallots,bid32449,Aurora2K,Yes
AllBallots,bid32450,Aurora2K,No
AllBallots,bid32451,Aurora2K,Yes
AllBallots,bid32452,Aurora2K,Yes
AllBallots,bid32453,Aurora2K,No
AllBallots,bid32454,Aurora2K,No
AllBallots,bid32455,Aurora2K,Yes
AllBallots,bid32456,Aurora2K,No
AllBallots,bid32457,Aurora2K,Yes
AllBallots,bid32458,Aurora2K,No
AllBallots,bid32459,Aurora2K,No
AllBallots,bid32460,Aurora2K,Yes
AllBallots,bid32461,Aurora2K,Yes
AllBallots,bid32462,Aurora2K,Yes
AllBallots,bid32463,Aurora2K,No
AllBallots,bid32464,Aurora2K,No
AllBallots,bid32465,Aurora2K,No
AllBallots,bid32466,Aurora2K,Yes
AllBallots,bid32467,Aurora2K,Yes
AllBallots,bid32468,Aurora2K,No
AllBallots,bid32469,Aurora2K,No
AllBallots,bid32470,Aurora2K,Yes
AllBallots,bid32471,Aurora2K,Yes
AllBallots,bid32472,Aurora2K,No
AllBallots,bid32473,Aurora2K,No
AllBallots,bid32474,Aurora2K,No
AllBallots,bid32475,Aurora2K,Yes
AllBallots,bid32476,Aurora2K,No
AllBallots,bid32477,Aurora2K,Yes
AllBallots,bid32478,Aurora2K,No
AllBallots,bid32479,Aurora2K,Yes
AllBallots,bid32480,Aurora2K,Yes
AllBallots,bid32481,Aurora2K,Yes
AllBallots,bid32482,Aurora2K,No
AllBallots,bid32483,Aurora2K,Yes
AllBallots,bid32484,Aurora2K,No
AllBallots,bid32485,Aurora2K,Yes
AllBallots,bid32486,Aurora2K,Yes
AllBallots,bid32487,Aurora2K,No
AllBallots,bid32488,Aurora2K,No
AllBallots,bid32489,Aurora2K,Yes
AllBallots,bid32490,Aurora2K,Yes
AllBallots,bid32491,Aurora2K,Yes
AllBallots,bid32492,Aurora2K,Yes
AllBallots,bid32493,Aurora2K,Yes
AllBallots,bid32494,Aurora2K,No
AllBallots,bid32495,Aurora2K,Yes
AllBallots,bid32496,Aurora2K,Yes
AllBallots,bid32497,Aurora2K,Yes
AllBallots,bid32498,Aurora2K,No
AllBallots,bid32499,Aurora2K,Yes
AllBallots,bid32500,Aurora2K,Yes
AllBallots,bid32501,Aurora2K,No
AllBallots,bid32502,Aurora2K,Yes
AllBallots,bid32503,Aurora2K,Yes
AllBallots,bid32504,Aurora2K,Yes
AllBallots,bid32505,Aurora2K,Yes
AllBallots,bid32506,Aurora2K,Yes
AllBallots,bid32507,Aurora2K,No
AllBallots,bid32508,Aurora2K,Yes
AllBallots,bid32509,Aurora2K,Yes
AllBallots,bid32510,Aurora2K,No
AllBallots,bid32511,Aurora2K,No
AllBallots,bid32512,Aurora2K,Yes
AllBallots,bid32513,Aurora2K,Yes
AllBallots,bid32514,Aurora2K,No
AllBallots,bid32515,Aurora2K,Yes
AllBallots,bid32516,Aurora2K,No
AllBallots,bid32517,Aurora2K,Yes
AllBallots,bid32518,Aurora2K,No
AllBallots,bid32519,Aurora2K,No
AllBallots,bid32520,Aurora2K,No
AllBallots,bid32521,Aurora2K,Yes
AllBallots,bid32522,Aurora2K,Yes
AllBallots,bid32523,Aurora2K,No
AllBallots,bid32524,Aurora2K,Yes
AllBallots,bid32525,Aurora2K,Yes
AllBallots,bid32526,Aurora2K,Yes
AllBallots,bid32527,Aurora2K,Yes
AllBallots,bid32528,Aurora2K,Yes
AllBallots,bid32529,Aurora2K,Yes
AllBallots,bid32530,Aurora2K,Yes
AllBallots,bid32531,Aurora2K,No
AllBallots,bid32532,Aurora2K,No
AllBallots,bid32533,Aurora2K,Yes
AllBallots,bid32534,Aurora2K,No
AllBallots,bid32535,Aurora2K,No
AllBallots,bid32536,Aurora2K,Yes
AllBallots,bid32537,Aurora2K,No
AllBallots,bid32538,Aurora2K,Yes
AllBallots,bid32539,Aurora2K,No
AllBallots,bid32540,Aurora2K,No
AllBallots,bid32541,Aurora2K,Yes
AllBallots,bid32542,Aurora2K,Yes
AllBallots,bid32543,Aurora2K,No
AllBallots,bid32544,Aurora2K,Yes
AllBallots,bid32545,Aurora2K,Yes
AllBallots,bid32546,Aurora2K,No
AllBallots,bid32547,Aurora2K,Yes
AllBallots,bid32548,Aurora2K,No
AllBallots,bid32549,Aurora2K,Yes
AllBallots,bid32550,Aurora2K,Yes
AllBallots,bid32551,Aurora2K,Yes
AllBallots,bid32552,Aurora2K,Yes
AllBallots,bid32553,Aurora2K,Yes
AllBallots,bid32554,Aurora2K,No
AllBallots,bid32555,Aurora2K,Yes
AllBallots,bid32556,Aurora2K,Yes
AllBallots,bid32557,Aurora2K,Yes
AllBallots,bid32558,Aurora2K,Yes
AllBallots,bid32559,Aurora2K,No
AllBallots,bid32560,Aurora2K,No
AllBallots,bid32561,Aurora2K,Yes
AllBallots,bid32562,Aurora2K,No
AllBallots,bid32563,Aurora2K,No
AllBallots,bid32564,Aurora2K,No
AllBallots,bid32565,Aurora2K,No
AllBallots,bid32566,Aurora2K,No
AllBallots,bid32567,Aurora2K,Yes
AllBallots,bid32568,Aurora2K,No
AllBallots,bid32569,Aurora2K,No
AllBallots,bid32570,Aurora2K,Yes
AllBallots,bid32571,Aurora2K,Yes
AllBallots,bid32572,Aurora2K,Yes
AllBallots,bid32573,Aurora2K,Yes
AllBallots,bid32574,Aurora2K,No
AllBallots,bid32575,Aurora2K,No
AllBallots,bid32576,Aurora2K,No
AllBallots,bid32577,Aurora2K,No
AllBallots,bid32578,Aurora2K,Yes
AllBallots,bid32579,Aurora2K,No
AllBallots,bid32580,Aurora2K,No
AllBallots,bid32581,Aurora2K,Yes
AllBallots,bid32582,Aurora2K,Yes
AllBallots,bid32583,Aurora2K,No
AllBallots,bid32584,Aurora2K,Yes
AllBallots,bid32585,Aurora2K,Yes
AllBallots,bid32586,Aurora2K,Yes
AllBallots,bid32587,Aurora2K,No
AllBallots,bid32588,Aurora2K,Yes
AllBallots,bid32589,Aurora2K,Yes
AllBallots,bid32590,Aurora2K,Yes
AllBallots,bid32591,Aurora2K,Yes
AllBallots,bid32592,Aurora2K,Yes
AllBallots,bid32593,Aurora2K,No
AllBallots,bid32594,Aurora2K,Yes
AllBallots,bid32595,Aurora2K,Yes
AllBallots,bid32596,Aurora2K,No
AllBallots,bid32597,Aurora2K,No
AllBallots,bid32598,Aurora2K,No
AllBallots,bid32599,Aurora2K,Yes
AllBallots,bid32600,Aurora2K,No
AllBallots,bid32601,Aurora2K,No
AllBallots,bid32602,Aurora2K,No
AllBallots,bid32603,Aurora2K,Yes
AllBallots,bid32604,Aurora2K,No
AllBallots,bid32605,Aurora2K,Yes
AllBallots,bid32606,Aurora2K,Yes
AllBallots,bid32607,Aurora2K,No
AllBallots,bid32608,Aurora2K,Yes
AllBallots,bid32609,Aurora2K,No
AllBallots,bid32610,Aurora2K,Yes
AllBallots,bid32611,Aurora2K,No
AllBallots,bid32612,Aurora2K,Yes
AllBallots,bid32613,Aurora2K,Yes
AllBallots,bid32614,Aurora2K,Yes
AllBallots,bid32615,Aurora2K,No
AllBallots,bid32616,Aurora2K,No
AllBallots,bid32617,Aurora2K,Yes
AllBallots,bid32618,Aurora2K,Yes
AllBallots,bid32619,Aurora2K,No
AllBallots,bid32620,Aurora2K,No
AllBallots,bid32621,Aurora2K,Yes
AllBallots,bid32622,Aurora2K,Yes
AllBallots,bid32623,Aurora2K,Yes
AllBallots,bid32624,Aurora2K,Yes
AllBallots,bid32625,Aurora2K,No
AllBallots,bid32626,Aurora2K,Yes
AllBallots,bid32627,Aurora2K,No
AllBallots,bid32628,Aurora2K,Yes
AllBallots,bid32629,Aurora2K,No
AllBallots,bid32630,Aurora2K,Yes
AllBallots,bid32631,Aurora2K,No
AllBallots,bid32632,Aurora2K,Yes
AllBallots,bid32633,Aurora2K,No
AllBallots,bid32634,Aurora2K,No
AllBallots,bid32635,Aurora2K,No
AllBallots,bid32636,Aurora2K,Yes
AllBallots,bid32637,Aurora2K,No
AllBallots,bid32638,Aurora2K,No
AllBallots,bid32639,Aurora2K,No
AllBallots,bid32640,Aurora2K,No
AllBallots,bid32641,Aurora2K,No
AllBallots,bid32642,Aurora2K,Yes
AllBallots,bid32643,Aurora2K,Yes
AllBallots,bid32644,Aurora2K,No
AllBallots,bid32645,Aurora2K,No
AllBallots,bid32646,Aurora2K,No
AllBallots,bid32647,Aurora2K,No
AllBallots,bid32648,Aurora2K,No
AllBallots,bid32649,Aurora2K,Yes
AllBallots,bid32650,Aurora2K,Yes
AllBallots,bid32651,Aurora2K,Yes
AllBallots,bid32652,Aurora2K,Yes
AllBallots,bid32653,Aurora2K,No
AllBallots,bid32654,Aurora2K,No
AllBallots,bid32655,Aurora2K,No
AllBallots,bid32656,Aurora2K,Yes
AllBallots,bid32657,Aurora2K,Yes
AllBallots,bid32658,Aurora2K,Yes
AllBallots,bid32659,Aurora2K,Yes
AllBallots,bid32660,Aurora2K,No
AllBallots,bid32661,Aurora2K,No
AllBallots,bid32662,Aurora2K,No
AllBallots,bid32663,Aurora2K,No
AllBallots,bid32664,Aurora2K,No
AllBallots,bid32665,Aurora2K,Yes
AllBallots,bid32666,Aurora2K,No
AllBallots,bid32667,Aurora2K,Yes
AllBallots,bid32668,Aurora2K,Yes
AllBallots,bid32669,Aurora2K,No
AllBallots,bid32670,Aurora2K,Yes
AllBallots,bid32671,Aurora2K,No
AllBallots,bid32672,Aurora2K,No
AllBallots,bid32673,Aurora2K,No
AllBallots,bid32674,Aurora2K,No
AllBallots,bid32675,Aurora2K,No
AllBallots,bid32676,Aurora2K,Yes
AllBallots,bid32677,Aurora2K,No
AllBallots,bid32678,Aurora2K,No
AllBallots,bid32679,Aurora2K,No
AllBallots,bid32680,Aurora2K,No
AllBallots,bid32681,Aurora2K,Yes
AllBallots,bid32682,Aurora2K,Yes
AllBallots,bid32683,Aurora2K,No
AllBallots,bid32684,Aurora2K,Yes
AllBallots,bid32685,Aurora2K,No
AllBallots,bid32686,Aurora2K,Yes
AllBallots,bid32687,Aurora2K,No
AllBallots,bid32688,Aurora2K,No
AllBallots,bid32689,Aurora2K,Yes
AllBallots,bid32690,Aurora2K,Yes
AllBallots,bid32691,Aurora2K,No
