Collection,Scanner,Ballot id,Contest,Selections
AllBallots,scanner1,bid28864,Aurora2K,No
AllBallots,scanner1,bid28865,Aurora2K,No
AllBallots,scanner1,bid28866,Aurora2K,No
AllBallots,scanner1,bid28867,Aurora2K,Yes
AllBallots,scanner1,bid28868,Aurora2K,No
AllBallots,scanner1,bid28869,Aurora2K,Yes
AllBallots,scanner1,bid28870,Aurora2K,No
AllBallots,scanner1,bid28871,Aurora2K,Yes
AllBallots,scanner1,bid28872,Aurora2K,No
AllBallots,scanner1,bid28873,Aurora2K,Yes
AllBallots,scanner1,bid28874,Aurora2K,Yes
AllBallots,scanner1,bid28875,Aurora2K,Yes
AllBallots,scanner1,bid28876,Aurora2K,Yes
AllBallots,scanner1,bid28877,Aurora2K,No
AllBallots,scanner1,bid28878,Aurora2K,No
AllBallots,scanner1,bid28879,Aurora2K,No
AllBallots,scanner1,bid28880,Aurora2K,No
AllBallots,scanner1,bid28881,Aurora2K,No
AllBallots,scanner1,bid28882,Aurora2K,Yes
AllBallots,scanner1,bid28883,Aurora2K,No
AllBallots,scanner1,bid28884,Aurora2K,No
AllBallots,scanner1,bid28885,Aurora2K,Yes
AllBallots,scanner1,bid28886,Aurora2K,No
AllBallots,scanner1,bid28887,Aurora2K,Yes
AllBallots,scanner1,bid28888,Aurora2K,Yes
AllBallots,scanner1,bid28889,Aurora2K,No
AllBallots,scanner1,bid28890,Aurora2K,Yes
AllBallots,scanner1,bid28891,Aurora2K,Yes
AllBallots,scanner1,bid28892,Aurora2K,Yes
AllBallots,scanner1,bid28893,Aurora2K,No
AllBallots,scanner1,bid28894,Aurora2K,Yes
AllBallots,scanner1,bid28895,Aurora2K,Yes
AllBallots,scanner1,bid28896,Aurora2K,No
AllBallots,scanner1,bid28897,Aurora2K,No
AllBallots,scanner1,bid28898,Aurora2K,Yes
AllBallots,scanner1,bid28899,Aurora2K,No
AllBallots,scanner1,bid28900,Aurora2K,No
AllBallots,scanner1,bid28901,Aurora2K,Yes
AllBallots,scanner1,bid28902,Aurora2K,Yes
AllBallots,scanner1,bid28903,Aurora2K,Yes
AllBallots,scanner1,bid28904,Aurora2K,No
AllBallots,scanner1,bid28905,Aurora2K,No
AllBallots,scanner1,bid28906,Aurora2K,Yes
AllBallots,scanner1,bid28907,Aurora2K,No
AllBallots,scanner1,bid28908,Aurora2K,No
AllBallots,scanner1,bid28909,Aurora2K,No
AllBallots,scanner1,bid28910,Aurora2K,Yes
AllBallots,scanner1,bid28911,Aurora2K,No
AllBallots,scanner1,bid28912,Aurora2K,No
AllBallots,scanner1,bid28913,Aurora2K,Yes
AllBallots,scanner1,bid28914,Aurora2K,No
AllBallots,scanner1,bid28915,Aurora2K,No
AllBallots,scanner1,bid28916,Aurora2K,No
AllBallots,scanner1,bid28917,Aurora2K,Yes
AllBallots,scanner1,bid28918,Aurora2K,No
AllBallots,scanner1,bid28919,Aurora2K,No
AllBallots,scanner1,bid28920,Aurora2K,Yes
AllBallots,scanner1,bid28921,Aurora2K,Yes
AllBallots,scanner1,bid28922,Aurora2K,Yes
AllBallots,scanner1,bid28923,Aurora2K,No
AllBallots,scanner1,bid28924,Aurora2K,No
AllBallots,scanner1,bid28925,Aurora2K,No
AllBallots,scanner1,bid28926,Aurora2K,No
AllBallots,scanner1,bid28927,Aurora2K,Yes
AllBallots,scanner1,bid28928,Aurora2K,No
AllBallots,scanner1,bid28929,Aurora2K,Yes
AllBallots,scanner1,bid28930,Aurora2K,No
AllBallots,scanner1,bid28931,Aurora2K,Yes
AllBallots,scanner1,bid28932,Aurora2K,Yes
AllBallots,scanner1,bid28933,Aurora2K,No
AllBallots,scanner1,bid28934,Aurora2K,Yes
AllBallots,scanner1,bid28935,Aurora2K,Yes
AllBallots,scanner1,bid28936,Aurora2K,Yes
AllBallots,scanner1,bid28937,Aurora2K,No
AllBallots,scanner1,bid28938,Aurora2K,No
AllBallots,scanner1,bid28939,Aurora2K,Yes
AllBallots,scanner1,bid28940,Aurora2K,Yes
AllBallots,scanner1,bid28941,Aurora2K,Yes
AllBallots,scanner1,bid28942,Aurora2K,No
AllBallots,scanner1,bid28943,Aurora2K,Yes
AllBallots,scanner1,bid28944,Aurora2K,No
AllBallots,scanner1,bid28945,Aurora2K,No
AllBallots,scanner1,bid28946,Aurora2K,No
AllBallots,scanner1,bid28947,Aurora2K,Yes
AllBallots,scanner1,bid28948,Aurora2K,No
AllBallots,scanner1,bid28949,Aurora2K,No
AllBallots,scanner1,bid28950,Aurora2K,Yes
AllBallots,scanner1,bid28951,Aurora2K,No
AllBallots,scanner1,bid28952,Aurora2K,No
AllBallots,scanner1,bid28953,Aurora2K,No
AllBallots,scanner1,bid28954,Aurora2K,Yes
AllBallots,scanner1,bid28955,Aurora2K,Yes
AllBallots,scanner1,bid28956,Aurora2K,Yes
AllBallots,scanner1,bid28957,Aurora2K,Yes
AllBallots,scanner1,bid28958,Aurora2K,No
AllBallots,scanner1,bid28959,Aurora2K,Yes
AllBallots,scanner1,bid28960,Aurora2K,Yes
AllBallots,scanner1,bid28961,Aurora2K,Yes
AllBallots,scanner1,bid28962,Aurora2K,No
AllBallots,scanner1,bid28963,Aurora2K,Yes
AllBallots,scanner1,bid28964,Aurora2K,Yes
AllBallots,scanner1,bid28965,Aurora2K,No
AllBallots,scanner1,bid28966,Aurora2K,No
AllBallots,scanner1,bid28967,Aurora2K,Yes
AllBallots,scanner1,bid28968,Aurora2K,Yes
AllBallots,scanner1,bid28969,Aurora2K,No
AllBallots,scanner1,bid28970,Aurora2K,Yes
AllBallots,scanner1,bid28971,Aurora2K,Yes
AllBallots,scanner1,bid28972,Aurora2K,Yes
AllBallots,scanner1,bid28973,Aurora2K,Yes
AllBallots,scanner1,bid28974,Aurora2K,Yes
AllBallots,scanner1,bid28975,Aurora2K,Yes
AllBallots,scanner1,bid28976,Aurora2K,Yes
AllBallots,scanner1,bid28977,Aurora2K,Yes
AllBallots,scanner1,bid28978,Aurora2K,No
AllBallots,scanner1,bid28979,Aurora2K,Yes
AllBallots,scanner1,bid28980,Aurora2K,Yes
AllBallots,scanner1,bid28981,Aurora2K,Yes
AllBallots,scanner1,bid28982,Aurora2K,Yes
AllBallots,scanner1,bid28983,Aurora2K,Yes
AllBallots,scanner1,bid28984,Aurora2K,No
AllBallots,scanner1,bid28985,Aurora2K,No
AllBallots,scanner1,bid28986,Aurora2K,Yes
AllBallots,scanner1,bid28987,Aurora2K,Yes
AllBallots,scanner1,bid28988,Aurora2K,No
AllBallots,scanner1,bid28989,Aurora2K,Yes
AllBallots,scanner1,bid28990,Aurora2K,No
AllBallots,scanner1,bid28991,Aurora2K,No
AllBallots,scanner1,bid28992,Aurora2K,No
AllBallots,scanner1,bid28993,Aurora2K,No
AllBallots,scanner1,bid28994,Aurora2K,No
AllBallots,scanner1,bid28995,Aurora2K,Yes
AllBallots,scanner1,bid28996,Aurora2K,No
AllBallots,scanner1,bid28997,Aurora2K,Yes
AllBallots,scanner1,bid28998,Aurora2K,Yes
AllBallots,scanner1,bid28999,Aurora2K,Yes
AllBallots,scanner1,bid29000,Aurora2K,No
AllBallots,scanner1,bid29001,Aurora2K,No
AllBallots,scanner1,bid29002,Aurora2K,No
AllBallots,scanner1,bid29003,Aurora2K,Yes
AllBallots,scanner1,bid29004,Aurora2K,No
AllBallots,scanner1,bid29005,Aurora2K,No
AllBallots,scanner1,bid29006,Aurora2K,Yes
AllBallots,scanner1,bid29007,Aurora2K,No
AllBallots,scanner1,bid29008,Aurora2K,Yes
AllBallots,scanner1,bid29009,Aurora2K,No
AllBallots,scanner1,bid29010,Aurora2K,No
AllBallots,scanner1,bid29011,Aurora2K,Yes
AllBallots,scanner1,bid29012,Aurora2K,No
AllBallots,scanner1,bid29013,Aurora2K,Yes
AllBallots,scanner1,bid29014,Aurora2K,No
AllBallots,scanner1,bid29015,Aurora2K,No
AllBallots,scanner1,bid29016,Aurora2K,No
AllBallots,scanner1,bid29017,Aurora2K,Yes
AllBallots,scanner1,bid29018,Aurora2K,No
AllBallots,scanner1,bid29019,Aurora2K,No
AllBallots,scanner1,bid29020,Aurora2K,Yes
AllBallots,scanner1,bid29021,Aurora2K,Yes
AllBallots,scanner1,bid29022,Aurora2K,No
AllBallots,scanner1,bid29023,Aurora2K,Yes
AllBallots,scanner1,bid29024,Aurora2K,Yes
AllBallots,scanner1,bid29025,Aurora2K,Yes
AllBallots,scanner1,bid29026,Aurora2K,No
AllBallots,scanner1,bid29027,Aurora2K,No
AllBallots,scanner1,bid29028,Aurora2K,No
AllBallots,scanner1,bid29029,Aurora2K,No
AllBallots,scanner1,bid29030,Aurora2K,Yes
AllBallots,scanner1,bid29031,Aurora2K,No
AllBallots,scanner1,bid29032,Aurora2K,Yes
AllBallots,scanner1,bid29033,Aurora2K,Yes
AllBallots,scanner1,bid29034,Aurora2K,Yes
AllBallots,scanner1,bid29035,Aurora2K,No
AllBallots,scanner1,bid29036,Aurora2K,Yes
AllBallots,scanner1,bid29037,Aurora2K,Yes
AllBallots,scanner1,bid29038,Aurora2K,Yes
AllBallots,scanner1,bid29039,Aurora2K,Yes
AllBallots,scanner1,bid29040,Aurora2K,Yes
AllBallots,scanner1,bid29041,Aurora2K,No
AllBallots,scanner1,bid29042,Aurora2K,Yes
AllBallots,scanner1,bid29043,Aurora2K,Yes
AllBallots,scanner1,bid29044,Aurora2K,Yes
AllBallots,scanner1,bid29045,Aurora2K,No
AllBallots,scanner1,bid29046,Aurora2K,No
AllBallots,scanner1,bid29047,Aurora2K,Yes
AllBallots,scanner1,bid29048,Aurora2K,Yes
AllBallots,scanner1,bid29049,Aurora2K,No
AllBallots,scanner1,bid29050,Aurora2K,Yes
AllBallots,scanner1,bid29051,Aurora2K,Yes
AllBallots,scanner1,bid29052,Aurora2K,Yes
AllBallots,scanner1,bid29053,Aurora2K,Yes
AllBallots,scanner1,bid29054,Aurora2K,No
AllBallots,scanner1,bid29055,Aurora2K,Yes
AllBallots,scanner1,bid29056,Aurora2K,Yes
AllBallots,scanner1,bid29057,Aurora2K,Yes
AllBallots,scanner1,bid29058,Aurora2K,Yes
AllBallots,scanner1,bid29059,Aurora2K,No
AllBallots,scanner1,bid29060,Aurora2K,Yes
AllBallots,scanner1,bid29061,Aurora2K,Yes
AllBallots,scanner1,bid29062,Aurora2K,No
AllBallots,scanner1,bid29063,Aurora2K,No
AllBallots,scanner1,bid29064,Aurora2K,No
AllBallots,scanner1,bid29065,Aurora2K,No
AllBallots,scanner1,bid29066,Aurora2K,No
AllBallots,scanner1,bid29067,Aurora2K,No
AllBallots,scanner1,bid29068,Aurora2K,Yes
AllBallots,scanner1,bid29069,Aurora2K,Yes
AllBallots,scanner1,bid29070,Aurora2K,Yes
AllBallots,scanner1,bid29071,Aurora2K,No
AllBallots,scanner1,bid29072,Aurora2K,No
AllBallots,scanner1,bid29073,Aurora2K,Yes
AllBallots,scanner1,bid29074,Aurora2K,Yes
AllBallots,scanner1,bid29075,Aurora2K,No
AllBallots,scanner1,bid29076,Aurora2K,No
AllBallots,scanner1,bid29077,Aurora2K,Yes
AllBallots,scanner1,bid29078,Aurora2K,No
AllBallots,scanner1,bid29079,Aurora2K,Yes
AllBallots,scanner1,bid29080,Aurora2K,No
AllBallots,scanner1,bid29081,Aurora2K,Yes
AllBallots,scanner1,bid29082,Aurora2K,Yes
AllBallots,scanner1,bid29083,Aurora2K,Yes
AllBallots,scanner1,bid29084,Aurora2K,Yes
AllBallots,scanner1,bid29085,Aurora2K,No
AllBallots,scanner1,bid29086,Aurora2K,Yes
AllBallots,scanner1,bid29087,Aurora2K,No
AllBallots,scanner1,bid29088,Aurora2K,No
AllBallots,scanner1,bid29089,Aurora2K,No
AllBallots,scanner1,bid29090,Aurora2K,Yes
AllBallots,scanner1,bid29091,Aurora2K,No
AllBallots,scanner1,bid29092,Aurora2K,No
AllBallots,scanner1,bid29093,Aurora2K,Yes
AllBallots,scanner1,bid29094,Aurora2K,No
AllBallots,scanner1,bid29095,Aurora2K,No
AllBallots,scanner1,bid29096,Aurora2K,Yes
AllBallots,scanner1,bid29097,Aurora2K,Yes
AllBallots,scanner1,bid29098,Aurora2K,Yes
AllBallots,scanner1,bid29099,Aurora2K,Yes
AllBallots,scanner1,bid29100,Aurora2K,Yes
AllBallots,scanner1,bid29101,Aurora2K,No
AllBallots,scanner1,bid29102,Aurora2K,Yes
AllBallots,scanner1,bid29103,Aurora2K,Yes
AllBallots,scanner1,bid29104,Aurora2K,Yes
AllBallots,scanner1,bid29105,Aurora2K,No
AllBallots,scanner1,bid29106,Aurora2K,No
AllBallots,scanner1,bid29107,Aurora2K,No
AllBallots,scanner1,bid29108,Aurora2K,No
AllBallots,scanner1,bid29109,Aurora2K,Yes
AllBallots,scanner1,bid29110,Aurora2K,No
AllBallots,scanner1,bid29111,Aurora2K,No
AllBallots,scanner1,bid29112,Aurora2K,Yes
AllBallots,scanner1,bid29113,Aurora2K,No
AllBallots,scanner1,bid29114,Aurora2K,Yes
AllBallots,scanner1,bid29115,Aurora2K,Yes
AllBallots,scanner1,bid29116,Aurora2K,No
AllBallots,scanner1,bid29117,Aurora2K,Yes
AllBallots,scanner1,bid29118,Aurora2K,No
AllBallots,scanner1,bid29119,Aurora2K,No
AllBallots,scanner1,bid29120,Aurora2K,No
AllBallots,scanner1,bid29121,Aurora2K,Yes
AllBallots,scanner1,bid29122,Aurora2K,Yes
AllBallots,scanner1,bid29123,Aurora2K,Yes
AllBallots,scanner1,bid29124,Aurora2K,No
AllBallots,scanner1,bid29125,Aurora2K,No
AllBallots,scanner1,bid29126,Aurora2K,No
AllBallots,scanner1,bid29127,Aurora2K,No
AllBallots,scanner1,bid29128,Aurora2K,Yes
AllBallots,scanner1,bid29129,Aurora2K,Yes
AllBallots,scanner1,bid29130,Aurora2K,Yes
AllBallots,scanner1,bid29131,Aurora2K,No
AllBallots,scanner1,bid29132,Aurora2K,No
AllBallots,scanner1,bid29133,Aurora2K,No
AllBallots,scanner1,bid29134,Aurora2K,Yes
AllBallots,scanner1,bid29135,Aurora2K,No
AllBallots,scanner1,bid29136,Aurora2K,Yes
AllBallots,scanner1,bid29137,Aurora2K,No
AllBallots,scanner1,bid29138,Aurora2K,Yes
AllBallots,scanner1,bid29139,Aurora2K,Yes
AllBallots,scanner1,bid29140,Aurora2K,Yes
AllBallots,scanner1,bid29141,Aurora2K,Yes
AllBallots,scanner1,bid29142,Aurora2K,Yes
AllBallots,scanner1,bid29143,Aurora2K,No
AllBallots,scanner1,bid29144,Aurora2K,No
AllBallots,scanner1,bid29145,Aurora2K,No
AllBallots,scanner1,bid29146,Aurora2K,Yes
AllBallots,scanner1,bid29147,Aurora2K,Yes
AllBallots,scanner1,bid29148,Aurora2K,Yes
AllBallots,scanner1,bid29149,Aurora2K,Yes
AllBallots,scanner1,bid29150,Aurora2K,Yes
AllBallots,scanner1,bid29151,Aurora2K,Yes
AllBallots,scanner1,bid29152,Aurora2K,No
AllBallots,scanner1,bid29153,Aurora2K,No
AllBallots,scanner1,bid29154,Aurora2K,No
AllBallots,scanner1,bid29155,Aurora2K,Yes
AllBallots,scanner1,bid29156,Aurora2K,Yes
AllBallots,scanner1,bid29157,Aurora2K,No
AllBallots,scanner1,bid29158,Aurora2K,No
AllBallots,scanner1,bid29159,Aurora2K,Yes
AllBallots,scanner1,bid29160,Aurora2K,Yes
AllBallots,scanner1,bid29161,Aurora2K,No
AllBallots,scanner1,bid29162,Aurora2K,No
AllBallots,scanner1,bid29163,Aurora2K,Yes
AllBallots,scanner1,bid29164,Aurora2K,Yes
AllBallots,scanner1,bid29165,Aurora2K,No
AllBallots,scanner1,bid29166,Aurora2K,Yes
AllBallots,scanner1,bid29167,Aurora2K,Yes
AllBallots,scanner1,bid29168,Aurora2K,No
AllBallots,scanner1,bid29169,Aurora2K,No
AllBallots,scanner1,bid29170,Aurora2K,No
AllBallots,scanner1,bid29171,Aurora2K,Yes
AllBallots,scanner1,bid29172,Aurora2K,No
AllBallots,scanner1,bid29173,Aurora2K,Yes
AllBallots,scanner1,bid29174,Aurora2K,Yes
AllBallots,scanner1,bid29175,Aurora2K,No
AllBallots,scanner1,bid29176,Aurora2K,No
AllBallots,scanner1,bid29177,Aurora2K,Yes
AllBallots,scanner1,bid29178,Aurora2K,No
AllBallots,scanner1,bid29179,Aurora2K,No
AllBallots,scanner1,bid29180,Aurora2K,No
AllBallots,scanner1,bid29181,Aurora2K,Yes
AllBallots,scanner1,bid29182,Aurora2K,No
AllBallots,scanner1,bid29183,Aurora2K,Yes
AllBallots,scanner1,bid29184,Aurora2K,No
AllBallots,scanner1,bid29185,Aurora2K,Yes
AllBallots,scanner1,bid29186,Aurora2K,Yes
AllBallots,scanner1,bid29187,Aurora2K,Yes
AllBallots,scanner1,bid29188,Aurora2K,No
AllBallots,scanner1,bid29189,Aurora2K,Yes
AllBallots,scanner1,bid29190,Aurora2K,No
AllBallots,scanner1,bid29191,Aurora2K,No
AllBallots,scanner1,bid29192,Aurora2K,Yes
AllBallots,scanner1,bid29193,Aurora2K,No
AllBallots,scanner1,bid29194,Aurora2K,Yes
AllBallots,scanner1,bid29195,Aurora2K,Yes
AllBallots,scanner1,bid29196,Aurora2K,No
AllBallots,scanner1,bid29197,Aurora2K,Yes
AllBallots,scanner1,bid29198,Aurora2K,Yes
AllBallots,scanner1,bid29199,Aurora2K,No
AllBallots,scanner1,bid29200,Aurora2K,No
AllBallots,scanner1,bid29201,Aurora2K,No
AllBallots,scanner1,bid29202,Aurora2K,No
AllBallots,scanner1,bid29203,Aurora2K,Yes
AllBallots,scanner1,bid29204,Aurora2K,No
AllBallots,scanner1,bid29205,Aurora2K,No
AllBallots,scanner1,bid29206,Aurora2K,Yes
AllBallots,scanner1,bid29207,Aurora2K,No
AllBallots,scanner1,bid29208,Aurora2K,No
AllBallots,scanner1,bid29209,Aurora2K,No
AllBallots,scanner1,bid29210,Aurora2K,No
AllBallots,scanner1,bid29211,Aurora2K,No
AllBallots,scanner1,bid29212,Aurora2K,No
AllBallots,scanner1,bid29213,Aurora2K,Yes
AllBallots,scanner1,bid29214,Aurora2K,Yes
AllBallots,scanner1,bid29215,Aurora2K,Yes
AllBallots,scanner1,bid29216,Aurora2K,No
AllBallots,scanner1,bid29217,Aurora2K,Yes
AllBallots,scanner1,bid29218,Aurora2K,No
AllBallots,scanner1,bid29219,Aurora2K,Yes
AllBallots,scanner1,bid29220,Aurora2K,Yes
AllBallots,scanner1,bid29221,Aurora2K,Yes
AllBallots,scanner1,bid29222,Aurora2K,No
AllBallots,scanner1,bid29223,Aurora2K,No
AllBallots,scanner1,bid29224,Aurora2K,Yes
AllBallots,scanner1,bid29225,Aurora2K,Yes
AllBallots,scanner1,bid29226,Aurora2K,No
AllBallots,scanner1,bid29227,Aurora2K,No
AllBallots,scanner1,bid29228,Aurora2K,Yes
AllBallots,scanner1,bid29229,Aurora2K,No
AllBallots,scanner1,bid29230,Aurora2K,Yes
AllBallots,scanner1,bid29231,Aurora2K,No
AllBallots,scanner1,bid29232,Aurora2K,Yes
AllBallots,scanner1,bid29233,Aurora2K,No
AllBallots,scanner1,bid29234,Aurora2K,Yes
AllBallots,scanner1,bid29235,Aurora2K,Yes
AllBallots,scanner1,bid29236,Aurora2K,Yes
AllBallots,scanner1,bid29237,Aurora2K,Yes
AllBallots,scanner1,bid29238,Aurora2K,Yes
AllBallots,scanner1,bid29239,Aurora2K,No
AllBallots,scanner1,bid29240,Aurora2K,Yes
AllBallots,scanner1,bid29241,Aurora2K,Yes
AllBallots,scanner1,bid29242,Aurora2K,No
AllBallots,scanner1,bid29243,Aurora2K,No
AllBallots,scanner1,bid29244,Aurora2K,Yes
AllBallots,scanner1,bid29245,Aurora2K,No
AllBallots,scanner1,bid29246,Aurora2K,Yes
AllBallots,scanner1,bid29247,Aurora2K,No
AllBallots,scanner1,bid29248,Aurora2K,No
AllBallots,scanner1,bid29249,Aurora2K,No
AllBallots,scanner1,bid29250,Aurora2K,Yes
AllBallots,scanner1,bid29251,Aurora2K,Yes
AllBallots,scanner1,bid29252,Aurora2K,No
AllBallots,scanner1,bid29253,Aurora2K,No
AllBallots,scanner1,bid29254,Aurora2K,Yes
AllBallots,scanner1,bid29255,Aurora2K,No
AllBallots,scanner1,bid29256,Aurora2K,Yes
AllBallots,scanner1,bid29257,Aurora2K,Yes
AllBallots,scanner1,bid29258,Aurora2K,Yes
AllBallots,scanner1,bid29259,Aurora2K,Yes
AllBallots,scanner1,bid29260,Aurora2K,No
AllBallots,scanner1,bid29261,Aurora2K,No
AllBallots,scanner1,bid29262,Aurora2K,Yes
AllBallots,scanner1,bid29263,Aurora2K,Yes
AllBallots,scanner1,bid29264,Aurora2K,No
AllBallots,scanner1,bid29265,Aurora2K,No
AllBallots,scanner1,bid29266,Aurora2K,Yes
AllBallots,scanner1,bid29267,Aurora2K,Yes
AllBallots,scanner1,bid29268,Aurora2K,No
AllBallots,scanner1,bid29269,Aurora2K,Yes
AllBallots,scanner1,bid29270,Aurora2K,Yes
AllBallots,scanner1,bid29271,Aurora2K,Yes
AllBallots,scanner1,bid29272,Aurora2K,Yes
AllBallots,scanner1,bid29273,Aurora2K,Yes
AllBallots,scanner1,bid29274,Aurora2K,No
AllBallots,scanner1,bid29275,Aurora2K,No
AllBallots,scanner1,bid29276,Aurora2K,No
AllBallots,scanner1,bid29277,Aurora2K,No
AllBallots,scanner1,bid29278,Aurora2K,Yes
AllBallots,scanner1,bid29279,Aurora2K,Yes
AllBallots,scanner1,bid29280,Aurora2K,Yes
AllBallots,scanner1,bid29281,Aurora2K,Yes
AllBallots,scanner1,bid29282,Aurora2K,No
AllBallots,scanner1,bid29283,Aurora2K,Yes
AllBallots,scanner1,bid29284,Aurora2K,Yes
AllBallots,scanner1,bid29285,Aurora2K,Yes
AllBallots,scanner1,bid29286,Aurora2K,No
AllBallots,scanner1,bid29287,Aurora2K,No
AllBallots,scanner1,bid29288,Aurora2K,Yes
AllBallots,scanner1,bid29289,Aurora2K,No
AllBallots,scanner1,bid29290,Aurora2K,No
AllBallots,scanner1,bid29291,Aurora2K,Yes
AllBallots,scanner1,bid29292,Aurora2K,Yes
AllBallots,scanner1,bid29293,Aurora2K,No
AllBallots,scanner1,bid29294,Aurora2K,Yes
AllBallots,scanner1,bid29295,Aurora2K,No
AllBallots,scanner1,bid29296,Aurora2K,No
AllBallots,scanner1,bid29297,Aurora2K,Yes
AllBallots,scanner1,bid29298,Aurora2K,No
AllBallots,scanner1,bid29299,Aurora2K,No
AllBallots,scanner1,bid29300,Aurora2K,No
AllBallots,scanner1,bid29301,Aurora2K,No
AllBallots,scanner1,bid29302,Aurora2K,Yes
AllBallots,scanner1,bid29303,Aurora2K,Yes
AllBallots,scanner1,bid29304,Aurora2K,No
AllBallots,scanner1,bid29305,Aurora2K,No
AllBallots,scanner1,bid29306,Aurora2K,No
AllBallots,scanner1,bid29307,Aurora2K,Yes
AllBallots,scanner1,bid29308,Aurora2K,Yes
AllBallots,scanner1,bid29309,Aurora2K,No
AllBallots,scanner1,bid29310,Aurora2K,Yes
AllBallots,scanner1,bid29311,Aurora2K,No
AllBallots,scanner1,bid29312,Aurora2K,Yes
AllBallots,scanner1,bid29313,Aurora2K,No
AllBallots,scanner1,bid29314,Aurora2K,Yes
AllBallots,scanner1,bid29315,Aurora2K,Yes
AllBallots,scanner1,bid29316,Aurora2K,Yes
AllBallots,scanner1,bid29317,Aurora2K,Yes
AllBallots,scanner1,bid29318,Aurora2K,No
AllBallots,scanner1,bid29319,Aurora2K,Yes
AllBallots,scanner1,bid29320,Aurora2K,No
AllBallots,scanner1,bid29321,Aurora2K,No
AllBallots,scanner1,bid29322,Aurora2K,No
AllBallots,scanner1,bid29323,Aurora2K,No
AllBallots,scanner1,bid29324,Aurora2K,No
AllBallots,scanner1,bid29325,Aurora2K,Yes
AllBallots,scanner1,bid29326,Aurora2K,Yes
AllBallots,scanner1,bid29327,Aurora2K,Yes
AllBallots,scanner1,bid29328,Aurora2K,Yes
AllBallots,scanner1,bid29329,Aurora2K,Yes
AllBallots,scanner1,bid29330,Aurora2K,No
AllBallots,scanner1,bid29331,Aurora2K,No
AllBallots,scanner1,bid29332,Aurora2K,No
AllBallots,scanner1,bid29333,Aurora2K,Yes
AllBallots,scanner1,bid29334,Aurora2K,Yes
AllBallots,scanner1,bid29335,Aurora2K,Yes
AllBallots,scanner1,bid29336,Aurora2K,No
AllBallots,scanner1,bid29337,Aurora2K,Yes
AllBallots,scanner1,bid29338,Aurora2K,Yes
AllBallots,scanner1,bid29339,Aurora2K,Yes
AllBallots,scanner1,bid29340,Aurora2K,No
AllBallots,scanner1,bid29341,Aurora2K,Yes
AllBallots,scanner1,bid29342,Aurora2K,Yes
AllBallots,scanner1,bid29343,Aurora2K,No
AllBallots,scanner1,bid29344,Aurora2K,Yes
AllBallots,scanner1,bid29345,Aurora2K,Yes
AllBallots,scanner1,bid29346,Aurora2K,No
AllBallots,scanner1,bid29347,Aurora2K,No
AllBallots,scanner1,bid29348,Aurora2K,No
AllBallots,scanner1,bid29349,Aurora2K,No
AllBallots,scanner1,bid29350,Aurora2K,No
AllBallots,scanner1,bid29351,Aurora2K,No
AllBallots,scanner1,bid29352,Aurora2K,No
AllBallots,scanner1,bid29353,Aurora2K,No
AllBallots,scanner1,bid29354,Aurora2K,No
AllBallots,scanner1,bid29355,Aurora2K,Yes
AllBallots,scanner1,bid29356,Aurora2K,Yes
AllBallots,scanner1,bid29357,Aurora2K,Yes
AllBallots,scanner1,bid29358,Aurora2K,Yes
AllBallots,scanner1,bid29359,Aurora2K,Yes
AllBallots,scanner1,bid29360,Aurora2K,No
AllBallots,scanner1,bid29361,Aurora2K,No
AllBallots,scanner1,bid29362,Aurora2K,No
AllBallots,scanner1,bid29363,Aurora2K,No
AllBallots,scanner1,bid29364,Aurora2K,No
AllBallots,scanner1,bid29365,Aurora2K,No
AllBallots,scanner1,bid29366,Aurora2K,Yes
AllBallots,scanner1,bid29367,Aurora2K,Yes
AllBallots,scanner1,bid29368,Aurora2K,No
AllBallots,scanner1,bid29369,Aurora2K,Yes
AllBallots,scanner1,bid29370,Aurora2K,Yes
AllBallots,scanner1,bid29371,Aurora2K,No
AllBallots,scanner1,bid29372,Aurora2K,Yes
AllBallots,scanner1,bid29373,Aurora2K,Yes
AllBallots,scanner1,bid29374,Aurora2K,No
AllBallots,scanner1,bid29375,Aurora2K,Yes
AllBallots,scanner1,bid29376,Aurora2K,Yes
AllBallots,scanner1,bid29377,Aurora2K,Yes
AllBallots,scanner1,bid29378,Aurora2K,No
AllBallots,scanner1,bid29379,Aurora2K,Yes
AllBallots,scanner1,bid29380,Aurora2K,No
AllBallots,scanner1,bid29381,Aurora2K,Yes
AllBallots,scanner1,bid29382,Aurora2K,Yes
AllBallots,scanner1,bid29383,Aurora2K,Yes
AllBallots,scanner1,bid29384,Aurora2K,No
AllBallots,scanner1,bid29385,Aurora2K,No
AllBallots,scanner1,bid29386,Aurora2K,No
AllBallots,scanner1,bid29387,Aurora2K,No
AllBallots,scanner1,bid29388,Aurora2K,No
AllBallots,scanner1,bid29389,Aurora2K,No
AllBallots,scanner1,bid29390,Aurora2K,No
AllBallots,scanner1,bid29391,Aurora2K,No
AllBallots,scanner1,bid29392,Aurora2K,No
AllBallots,scanner1,bid29393,Aurora2K,No
AllBallots,scanner1,bid29394,Aurora2K,No
AllBallots,scanner1,bid29395,Aurora2K,Yes
AllBallots,scanner1,bid29396,Aurora2K,Yes
AllBallots,scanner1,bid29397,Aurora2K,Yes
AllBallots,scanner1,bid29398,Aurora2K,No
AllBallots,scanner1,bid29399,Aurora2K,No
AllBallots,scanner1,bid29400,Aurora2K,Yes
