Ballot order,Collection,Box,Position,Stamp,Ballot id,Comments
4975,pbcid1,box1,2939,,bid6239,,
4976,pbcid1,box1,1169,,bid4469,,
4977,pbcid1,box1,2533,,bid2533,,
4978,pbcid1,box1,104,,bid104,,
4979,pbcid1,box1,3,,bid6403,,
4980,pbcid1,box1,997,,bid4297,,
4981,pbcid1,box1,3043,,bid6343,,
4982,pbcid1,box1,768,,bid768,,
4983,pbcid1,box1,1659,,bid4959,,
4984,pbcid1,box1,959,,bid4259,,
4985,pbcid1,box1,1673,,bid1673,,
4986,pbcid1,box1,2780,,bid2780,,
4987,pbcid1,box1,1999,,bid5299,,
4988,pbcid1,box1,1597,,bid1597,,
4989,pbcid1,box1,3126,,bid3126,,
4990,pbcid1,box1,526,,bid3826,,
4991,pbcid1,box1,193,,bid193,,
4992,pbcid1,box1,1483,,bid4783,,
4993,pbcid1,box1,1900,,bid5200,,
4994,pbcid1,box1,1960,,bid5260,,
4995,pbcid1,box1,784,,bid784,,
4996,pbcid1,box1,2832,,bid6132,,
4997,pbcid1,box1,1381,,bid4681,,
4998,pbcid1,box1,2693,,bid2693,,
4999,pbcid1,box1,2213,,bid2213,,
5000,pbcid1,box1,1327,,bid4627,,
5001,pbcid1,box1,1767,,bid1767,,
5002,pbcid1,box1,2456,,bid5756,,
5003,pbcid1,box1,2759,,bid2759,,
5004,pbcid1,box1,3052,,bid6352,,
5005,pbcid1,box1,1990,,bid1990,,
5006,pbcid1,box1,636,,bid3936,,
5007,pbcid1,box1,933,,bid4233,,
5008,pbcid1,box1,2392,,bid5692,,
5009,pbcid1,box1,2880,,bid2880,,
5010,pbcid1,box1,3032,,bid6332,,
5011,pbcid1,box1,2879,,bid6179,,
5012,pbcid1,box1,2346,,bid2346,,
5013,pbcid1,box1,2905,,bid6205,,
5014,pbcid1,box1,1121,,bid4421,,
5015,pbcid1,box1,270,,bid3570,,
5016,pbcid1,box1,3081,,bid3081,,
5017,pbcid1,box1,1932,,bid1932,,
5018,pbcid1,box1,1963,,bid1963,,
5019,pbcid1,box1,905,,bid4205,,
5020,pbcid1,box1,1261,,bid4561,,
5021,pbcid1,box1,2168,,bid2168,,
5022,pbcid1,box1,2051,,bid2051,,
5023,pbcid1,box1,1079,,bid1079,,
5024,pbcid1,box1,2572,,bid2572,,
5025,pbcid1,box1,1576,,bid4876,,
5026,pbcid1,box1,928,,bid928,,
5027,pbcid1,box1,2631,,bid5931,,
5028,pbcid1,box1,145,,bid3445,,
5029,pbcid1,box1,2833,,bid6133,,
5030,pbcid1,box1,1747,,bid5047,,
5031,pbcid1,box1,962,,bid4262,,
5032,pbcid1,box1,951,,bid951,,
5033,pbcid1,box1,1308,,bid1308,,
5034,pbcid1,box1,1986,,bid1986,,
5035,pbcid1,box1,3113,,bid3113,,
5036,pbcid1,box1,179,,bid179,,
5037,pbcid1,box1,966,,bid966,,
5038,pbcid1,box1,2671,,bid5971,,
5039,pbcid1,box1,2160,,bid2160,,
5040,pbcid1,box1,2669,,bid2669,,
5041,pbcid1,box1,1446,,bid4746,,
5042,pbcid1,box1,2856,,bid6156,,
5043,pbcid1,box1,2268,,bid5568,,
5044,pbcid1,box1,3214,,bid3214,,
5045,pbcid1,box1,2390,,bid2390,,
5046,pbcid1,box1,1083,,bid1083,,
5047,pbcid1,box1,2205,,bid5505,,
5048,pbcid1,box1,1886,,bid1886,,
5049,pbcid1,box1,1654,,bid1654,,
5050,pbcid1,box1,3180,,bid3180,,
5051,pbcid1,box1,712,,bid4012,,
5052,pbcid1,box1,866,,bid866,,
5053,pbcid1,box1,218,,bid218,,
5054,pbcid1,box1,2538,,bid2538,,
5055,pbcid1,box1,1246,,bid4546,,
5056,pbcid1,box1,480,,bid480,,
5057,pbcid1,box1,2460,,bid2460,,
5058,pbcid1,box1,3127,,bid3127,,
5059,pbcid1,box1,891,,bid4191,,
5060,pbcid1,box1,1769,,bid5069,,
5061,pbcid1,box1,881,,bid881,,
5062,pbcid1,box1,973,,bid4273,,
5063,pbcid1,box1,3066,,bid6366,,
5064,pbcid1,box1,1628,,bid1628,,
5065,pbcid1,box1,1618,,bid4918,,
5066,pbcid1,box1,2184,,bid5484,,
5067,pbcid1,box1,503,,bid503,,
5068,pbcid1,box1,1768,,bid1768,,
5069,pbcid1,box1,2848,,bid2848,,
5070,pbcid1,box1,2276,,bid5576,,
5071,pbcid1,box1,299,,bid299,,
5072,pbcid1,box1,1409,,bid4709,,
5073,pbcid1,box1,2156,,bid5456,,
5074,pbcid1,box1,610,,bid3910,,
5075,pbcid1,box1,1488,,bid4788,,
5076,pbcid1,box1,2592,,bid2592,,
5077,pbcid1,box1,832,,bid4132,,
5078,pbcid1,box1,1310,,bid4610,,
5079,pbcid1,box1,310,,bid3610,,
5080,pbcid1,box1,1720,,bid1720,,
5081,pbcid1,box1,2957,,bid2957,,
5082,pbcid1,box1,2512,,bid2512,,
5083,pbcid1,box1,3074,,bid6374,,
5084,pbcid1,box1,421,,bid421,,
5085,pbcid1,box1,2216,,bid5516,,
5086,pbcid1,box1,2742,,bid2742,,
5087,pbcid1,box1,1243,,bid4543,,
5088,pbcid1,box1,3293,,bid3293,,
5089,pbcid1,box1,1417,,bid4717,,
5090,pbcid1,box1,1078,,bid1078,,
5091,pbcid1,box1,450,,bid450,,
5092,pbcid1,box1,1559,,bid4859,,
5093,pbcid1,box1,3100,,bid6400,,
5094,pbcid1,box1,47,,bid3347,,
5095,pbcid1,box1,99,,bid3399,,
5096,pbcid1,box1,1956,,bid5256,,
5097,pbcid1,box1,2681,,bid2681,,
5098,pbcid1,box1,1538,,bid1538,,
5099,pbcid1,box1,2287,,bid5587,,
5100,pbcid1,box1,310,,bid310,,
5101,pbcid1,box1,132,,bid3432,,
5102,pbcid1,box1,795,,bid4095,,
5103,pbcid1,box1,322,,bid322,,
5104,pbcid1,box1,1195,,bid1195,,
5105,pbcid1,box1,2689,,bid2689,,
5106,pbcid1,box1,725,,bid725,,
5107,pbcid1,box1,1540,,bid1540,,
5108,pbcid1,box1,1876,,bid5176,,
5109,pbcid1,box1,1639,,bid1639,,
5110,pbcid1,box1,2137,,bid5437,,
5111,pbcid1,box1,1334,,bid4634,,
5112,pbcid1,box1,1212,,bid4512,,
5113,pbcid1,box1,2409,,bid5709,,
5114,pbcid1,box1,2584,,bid2584,,
5115,pbcid1,box1,1915,,bid1915,,
5116,pbcid1,box1,3299,,bid3299,,
5117,pbcid1,box1,1794,,bid1794,,
5118,pbcid1,box1,2111,,bid5411,,
5119,pbcid1,box1,541,,bid541,,
5120,pbcid1,box1,2501,,bid2501,,
5121,pbcid1,box1,2557,,bid5857,,
5122,pbcid1,box1,953,,bid953,,
5123,pbcid1,box1,3092,,bid6392,,
5124,pbcid1,box1,518,,bid518,,
5125,pbcid1,box1,582,,bid3882,,
5126,pbcid1,box1,1056,,bid1056,,
5127,pbcid1,box1,2841,,bid6141,,
5128,pbcid1,box1,970,,bid4270,,
5129,pbcid1,box1,2358,,bid5658,,
5130,pbcid1,box1,1368,,bid4668,,
5131,pbcid1,box1,2133,,bid2133,,
5132,pbcid1,box1,237,,bid3537,,
5133,pbcid1,box1,2233,,bid2233,,
5134,pbcid1,box1,2664,,bid2664,,
5135,pbcid1,box1,1672,,bid4972,,
5136,pbcid1,box1,942,,bid942,,
5137,pbcid1,box1,2103,,bid2103,,
5138,pbcid1,box1,723,,bid4023,,
5139,pbcid1,box1,428,,bid3728,,
5140,pbcid1,box1,2816,,bid2816,,
5141,pbcid1,box1,2719,,bid2719,,
5142,pbcid1,box1,456,,bid456,,
5143,pbcid1,box1,1988,,bid1988,,
5144,pbcid1,box1,2040,,bid5340,,
5145,pbcid1,box1,27,,bid27,,
5146,pbcid1,box1,2710,,bid6010,,
5147,pbcid1,box1,100,,bid3400,,
5148,pbcid1,box1,164,,bid164,,
5149,pbcid1,box1,2503,,bid5803,,
5150,pbcid1,box1,777,,bid4077,,
5151,pbcid1,box1,1073,,bid1073,,
5152,pbcid1,box1,1207,,bid4507,,
5153,pbcid1,box1,2039,,bid2039,,
5154,pbcid1,box1,1122,,bid1122,,
5155,pbcid1,box1,3017,,bid3017,,
5156,pbcid1,box1,1249,,bid1249,,
5157,pbcid1,box1,1052,,bid1052,,
5158,pbcid1,box1,2707,,bid6007,,
5159,pbcid1,box1,3087,,bid3087,,
5160,pbcid1,box1,1004,,bid1004,,
5161,pbcid1,box1,2035,,bid5335,,
5162,pbcid1,box1,947,,bid4247,,
5163,pbcid1,box1,231,,bid3531,,
5164,pbcid1,box1,1077,,bid1077,,
5165,pbcid1,box1,267,,bid3567,,
5166,pbcid1,box1,1385,,bid4685,,
5167,pbcid1,box1,141,,bid141,,
5168,pbcid1,box1,785,,bid4085,,
5169,pbcid1,box1,79,,bid79,,
5170,pbcid1,box1,975,,bid975,,
5171,pbcid1,box1,1700,,bid5000,,
5172,pbcid1,box1,1966,,bid5266,,
5173,pbcid1,box1,1363,,bid4663,,
5174,pbcid1,box1,1722,,bid5022,,
5175,pbcid1,box1,84,,bid84,,
5176,pbcid1,box1,48,,bid3348,,
5177,pbcid1,box1,1915,,bid5215,,
5178,pbcid1,box1,2661,,bid5961,,
5179,pbcid1,box1,3067,,bid3067,,
5180,pbcid1,box1,1871,,bid5171,,
5181,pbcid1,box1,1410,,bid1410,,
5182,pbcid1,box1,1535,,bid4835,,
5183,pbcid1,box1,321,,bid321,,
5184,pbcid1,box1,370,,bid370,,
5185,pbcid1,box1,338,,bid3638,,
5186,pbcid1,box1,2423,,bid2423,,
5187,pbcid1,box1,1712,,bid1712,,
5188,pbcid1,box1,484,,bid3784,,
5189,pbcid1,box1,2061,,bid5361,,
5190,pbcid1,box1,2373,,bid2373,,
5191,pbcid1,box1,805,,bid4105,,
5192,pbcid1,box1,2607,,bid5907,,
5193,pbcid1,box1,2121,,bid5421,,
5194,pbcid1,box1,1130,,bid1130,,
5195,pbcid1,box1,1621,,bid1621,,
5196,pbcid1,box1,1510,,bid1510,,
5197,pbcid1,box1,128,,bid128,,
5198,pbcid1,box1,1048,,bid4348,,
5199,pbcid1,box1,716,,bid4016,,
5200,pbcid1,box1,1198,,bid1198,,
5201,pbcid1,box1,194,,bid194,,
5202,pbcid1,box1,1817,,bid1817,,
5203,pbcid1,box1,1935,,bid5235,,
5204,pbcid1,box1,2881,,bid2881,,
5205,pbcid1,box1,718,,bid4018,,
5206,pbcid1,box1,2106,,bid5406,,
5207,pbcid1,box1,2983,,bid6283,,
5208,pbcid1,box1,1813,,bid5113,,
5209,pbcid1,box1,2254,,bid5554,,
5210,pbcid1,box1,1041,,bid4341,,
5211,pbcid1,box1,1171,,bid4471,,
5212,pbcid1,box1,1011,,bid1011,,
5213,pbcid1,box1,347,,bid3647,,
5214,pbcid1,box1,2372,,bid2372,,
5215,pbcid1,box1,2871,,bid6171,,
5216,pbcid1,box1,2741,,bid6041,,
5217,pbcid1,box1,731,,bid731,,
5218,pbcid1,box1,2957,,bid6257,,
5219,pbcid1,box1,995,,bid4295,,
5220,pbcid1,box1,2343,,bid5643,,
5221,pbcid1,box1,1988,,bid5288,,
5222,pbcid1,box1,844,,bid4144,,
5223,pbcid1,box1,1373,,bid4673,,
5224,pbcid1,box1,2016,,bid5316,,
5225,pbcid1,box1,1752,,bid1752,,
5226,pbcid1,box1,1689,,bid4989,,
5227,pbcid1,box1,379,,bid3679,,
5228,pbcid1,box1,2812,,bid2812,,
5229,pbcid1,box1,1507,,bid1507,,
5230,pbcid1,box1,1112,,bid4412,,
5231,pbcid1,box1,1601,,bid1601,,
5232,pbcid1,box1,2125,,bid2125,,
5233,pbcid1,box1,549,,bid3849,,
5234,pbcid1,box1,701,,bid4001,,
5235,pbcid1,box1,1483,,bid1483,,
5236,pbcid1,box1,2454,,bid5754,,
5237,pbcid1,box1,2874,,bid6174,,
5238,pbcid1,box1,95,,bid95,,
5239,pbcid1,box1,1606,,bid1606,,
5240,pbcid1,box1,2288,,bid2288,,
5241,pbcid1,box1,3230,,bid3230,,
5242,pbcid1,box1,1481,,bid4781,,
5243,pbcid1,box1,2535,,bid2535,,
5244,pbcid1,box1,926,,bid926,,
5245,pbcid1,box1,831,,bid831,,
5246,pbcid1,box1,399,,bid399,,
5247,pbcid1,box1,1521,,bid4821,,
5248,pbcid1,box1,2758,,bid2758,,
5249,pbcid1,box1,336,,bid3636,,
5250,pbcid1,box1,1058,,bid1058,,
5251,pbcid1,box1,890,,bid890,,
5252,pbcid1,box1,2300,,bid5600,,
5253,pbcid1,box1,1641,,bid1641,,
5254,pbcid1,box1,2376,,bid5676,,
5255,pbcid1,box1,1692,,bid4992,,
5256,pbcid1,box1,3093,,bid3093,,
5257,pbcid1,box1,212,,bid212,,
5258,pbcid1,box1,810,,bid4110,,
5259,pbcid1,box1,1209,,bid1209,,
5260,pbcid1,box1,917,,bid917,,
5261,pbcid1,box1,795,,bid795,,
5262,pbcid1,box1,2767,,bid6067,,
5263,pbcid1,box1,1143,,bid1143,,
5264,pbcid1,box1,1822,,bid1822,,
5265,pbcid1,box1,768,,bid4068,,
5266,pbcid1,box1,589,,bid589,,
5267,pbcid1,box1,2588,,bid2588,,
5268,pbcid1,box1,1274,,bid4574,,
5269,pbcid1,box1,876,,bid4176,,
5270,pbcid1,box1,2837,,bid2837,,
5271,pbcid1,box1,1897,,bid1897,,
5272,pbcid1,box1,228,,bid228,,
5273,pbcid1,box1,464,,bid464,,
5274,pbcid1,box1,1150,,bid4450,,
5275,pbcid1,box1,2858,,bid2858,,
5276,pbcid1,box1,1282,,bid4582,,
5277,pbcid1,box1,698,,bid3998,,
5278,pbcid1,box1,672,,bid672,,
5279,pbcid1,box1,110,,bid3410,,
5280,pbcid1,box1,2493,,bid2493,,
5281,pbcid1,box1,970,,bid970,,
5282,pbcid1,box1,866,,bid4166,,
5283,pbcid1,box1,1967,,bid1967,,
5284,pbcid1,box1,1056,,bid4356,,
5285,pbcid1,box1,2920,,bid2920,,
5286,pbcid1,box1,353,,bid353,,
5287,pbcid1,box1,2972,,bid2972,,
5288,pbcid1,box1,762,,bid762,,
5289,pbcid1,box1,850,,bid4150,,
5290,pbcid1,box1,1703,,bid5003,,
5291,pbcid1,box1,816,,bid4116,,
5292,pbcid1,box1,2233,,bid5533,,
5293,pbcid1,box1,2398,,bid2398,,
5294,pbcid1,box1,643,,bid3943,,
5295,pbcid1,box1,1953,,bid5253,,
5296,pbcid1,box1,2491,,bid5791,,
5297,pbcid1,box1,2313,,bid2313,,
5298,pbcid1,box1,2595,,bid2595,,
5299,pbcid1,box1,135,,bid135,,
5300,pbcid1,box1,320,,bid3620,,
5301,pbcid1,box1,2097,,bid2097,,
5302,pbcid1,box1,1240,,bid4540,,
5303,pbcid1,box1,451,,bid3751,,
5304,pbcid1,box1,453,,bid3753,,
5305,pbcid1,box1,1608,,bid1608,,
5306,pbcid1,box1,148,,bid3448,,
5307,pbcid1,box1,954,,bid954,,
5308,pbcid1,box1,2849,,bid6149,,
5309,pbcid1,box1,1486,,bid1486,,
5310,pbcid1,box1,1538,,bid4838,,
5311,pbcid1,box1,2494,,bid2494,,
5312,pbcid1,box1,2138,,bid5438,,
5313,pbcid1,box1,830,,bid830,,
5314,pbcid1,box1,1333,,bid4633,,
5315,pbcid1,box1,3103,,bid3103,,
5316,pbcid1,box1,553,,bid553,,
5317,pbcid1,box1,3099,,bid3099,,
5318,pbcid1,box1,2265,,bid2265,,
5319,pbcid1,box1,632,,bid3932,,
5320,pbcid1,box1,1316,,bid1316,,
5321,pbcid1,box1,3200,,bid3200,,
5322,pbcid1,box1,2539,,bid2539,,
5323,pbcid1,box1,2243,,bid5543,,
5324,pbcid1,box1,832,,bid832,,
5325,pbcid1,box1,2345,,bid5645,,
5326,pbcid1,box1,502,,bid502,,
5327,pbcid1,box1,2754,,bid2754,,
5328,pbcid1,box1,2094,,bid5394,,
5329,pbcid1,box1,1304,,bid1304,,
5330,pbcid1,box1,135,,bid3435,,
5331,pbcid1,box1,1879,,bid5179,,
5332,pbcid1,box1,2440,,bid5740,,
5333,pbcid1,box1,1600,,bid1600,,
5334,pbcid1,box1,1123,,bid4423,,
5335,pbcid1,box1,43,,bid43,,
5336,pbcid1,box1,1422,,bid4722,,
5337,pbcid1,box1,1371,,bid4671,,
5338,pbcid1,box1,2337,,bid5637,,
5339,pbcid1,box1,544,,bid3844,,
5340,pbcid1,box1,591,,bid591,,
5341,pbcid1,box1,1000,,bid4300,,
5342,pbcid1,box1,1930,,bid1930,,
5343,pbcid1,box1,1603,,bid1603,,
5344,pbcid1,box1,1263,,bid1263,,
5345,pbcid1,box1,3123,,bid3123,,
5346,pbcid1,box1,1115,,bid1115,,
5347,pbcid1,box1,783,,bid4083,,
5348,pbcid1,box1,1893,,bid5193,,
5349,pbcid1,box1,468,,bid3768,,
5350,pbcid1,box1,1109,,bid1109,,
5351,pbcid1,box1,2800,,bid6100,,
5352,pbcid1,box1,2020,,bid5320,,
5353,pbcid1,box1,2195,,bid2195,,
5354,pbcid1,box1,1560,,bid1560,,
5355,pbcid1,box1,18,,bid3318,,
5356,pbcid1,box1,942,,bid4242,,
5357,pbcid1,box1,29,,bid3329,,
5358,pbcid1,box1,1102,,bid4402,,
5359,pbcid1,box1,2509,,bid5809,,
5360,pbcid1,box1,501,,bid501,,
5361,pbcid1,box1,1232,,bid1232,,
5362,pbcid1,box1,2550,,bid2550,,
5363,pbcid1,box1,620,,bid3920,,
5364,pbcid1,box1,595,,bid595,,
5365,pbcid1,box1,3003,,bid6303,,
5366,pbcid1,box1,2041,,bid5341,,
5367,pbcid1,box1,914,,bid4214,,
5368,pbcid1,box1,3266,,bid3266,,
5369,pbcid1,box1,2419,,bid2419,,
5370,pbcid1,box1,1659,,bid1659,,
5371,pbcid1,box1,3081,,bid6381,,
5372,pbcid1,box1,382,,bid382,,
5373,pbcid1,box1,523,,bid523,,
5374,pbcid1,box1,3172,,bid3172,,
5375,pbcid1,box1,1174,,bid1174,,
5376,pbcid1,box1,2841,,bid2841,,
5377,pbcid1,box1,1179,,bid4479,,
5378,pbcid1,box1,661,,bid661,,
5379,pbcid1,box1,2941,,bid2941,,
5380,pbcid1,box1,2286,,bid5586,,
5381,pbcid1,box1,3098,,bid3098,,
5382,pbcid1,box1,1468,,bid4768,,
5383,pbcid1,box1,1588,,bid4888,,
5384,pbcid1,box1,739,,bid4039,,
5385,pbcid1,box1,683,,bid3983,,
5386,pbcid1,box1,991,,bid4291,,
5387,pbcid1,box1,704,,bid704,,
5388,pbcid1,box1,2817,,bid2817,,
5389,pbcid1,box1,1614,,bid4914,,
5390,pbcid1,box1,1593,,bid1593,,
5391,pbcid1,box1,2740,,bid2740,,
5392,pbcid1,box1,104,,bid3404,,
5393,pbcid1,box1,585,,bid585,,
5394,pbcid1,box1,167,,bid3467,,
5395,pbcid1,box1,3161,,bid3161,,
5396,pbcid1,box1,1330,,bid4630,,
5397,pbcid1,box1,1191,,bid4491,,
5398,pbcid1,box1,203,,bid3503,,
5399,pbcid1,box1,2374,,bid2374,,
5400,pbcid1,box1,2126,,bid2126,,
5401,pbcid1,box1,1034,,bid4334,,
5402,pbcid1,box1,2148,,bid5448,,
5403,pbcid1,box1,873,,bid873,,
5404,pbcid1,box1,150,,bid3450,,
5405,pbcid1,box1,1128,,bid4428,,
5406,pbcid1,box1,481,,bid481,,
5407,pbcid1,box1,1941,,bid5241,,
5408,pbcid1,box1,2418,,bid2418,,
5409,pbcid1,box1,3060,,bid3060,,
5410,pbcid1,box1,1711,,bid5011,,
5411,pbcid1,box1,1054,,bid4354,,
5412,pbcid1,box1,1861,,bid1861,,
5413,pbcid1,box1,168,,bid3468,,
5414,pbcid1,box1,138,,bid3438,,
5415,pbcid1,box1,191,,bid3491,,
5416,pbcid1,box1,2907,,bid2907,,
5417,pbcid1,box1,233,,bid3533,,
5418,pbcid1,box1,2668,,bid2668,,
5419,pbcid1,box1,2338,,bid5638,,
5420,pbcid1,box1,560,,bid3860,,
5421,pbcid1,box1,87,,bid87,,
5422,pbcid1,box1,931,,bid931,,
5423,pbcid1,box1,62,,bid62,,
5424,pbcid1,box1,1250,,bid1250,,
5425,pbcid1,box1,1454,,bid1454,,
5426,pbcid1,box1,2224,,bid5524,,
5427,pbcid1,box1,2786,,bid6086,,
5428,pbcid1,box1,3080,,bid3080,,
5429,pbcid1,box1,2939,,bid2939,,
5430,pbcid1,box1,2788,,bid6088,,
5431,pbcid1,box1,1521,,bid1521,,
5432,pbcid1,box1,2087,,bid2087,,
5433,pbcid1,box1,1035,,bid1035,,
5434,pbcid1,box1,1342,,bid4642,,
5435,pbcid1,box1,2075,,bid2075,,
5436,pbcid1,box1,1181,,bid4481,,
5437,pbcid1,box1,2305,,bid5605,,
5438,pbcid1,box1,2604,,bid2604,,
5439,pbcid1,box1,2806,,bid6106,,
5440,pbcid1,box1,2439,,bid2439,,
5441,pbcid1,box1,3208,,bid3208,,
5442,pbcid1,box1,1783,,bid1783,,
5443,pbcid1,box1,1136,,bid4436,,
5444,pbcid1,box1,1395,,bid4695,,
5445,pbcid1,box1,593,,bid3893,,
5446,pbcid1,box1,839,,bid4139,,
5447,pbcid1,box1,211,,bid3511,,
5448,pbcid1,box1,403,,bid403,,
5449,pbcid1,box1,808,,bid4108,,
5450,pbcid1,box1,515,,bid515,,
5451,pbcid1,box1,2134,,bid5434,,
5452,pbcid1,box1,1974,,bid1974,,
5453,pbcid1,box1,3187,,bid3187,,
5454,pbcid1,box1,1646,,bid4946,,
5455,pbcid1,box1,1655,,bid4955,,
5456,pbcid1,box1,2687,,bid2687,,
5457,pbcid1,box1,2626,,bid5926,,
5458,pbcid1,box1,960,,bid960,,
5459,pbcid1,box1,3071,,bid3071,,
5460,pbcid1,box1,1732,,bid5032,,
5461,pbcid1,box1,2952,,bid6252,,
5462,pbcid1,box1,1850,,bid5150,,
5463,pbcid1,box1,2686,,bid5986,,
5464,pbcid1,box1,2564,,bid2564,,
5465,pbcid1,box1,195,,bid3495,,
5466,pbcid1,box1,2454,,bid2454,,
5467,pbcid1,box1,2315,,bid5615,,
5468,pbcid1,box1,25,,bid25,,
5469,pbcid1,box1,687,,bid687,,
5470,pbcid1,box1,611,,bid3911,,
5471,pbcid1,box1,667,,bid3967,,
5472,pbcid1,box1,1811,,bid1811,,
5473,pbcid1,box1,2225,,bid5525,,
5474,pbcid1,box1,781,,bid4081,,
5475,pbcid1,box1,1125,,bid1125,,
5476,pbcid1,box1,2036,,bid5336,,
5477,pbcid1,box1,1511,,bid4811,,
5478,pbcid1,box1,2611,,bid2611,,
5479,pbcid1,box1,2219,,bid2219,,
5480,pbcid1,box1,1951,,bid5251,,
5481,pbcid1,box1,1017,,bid4317,,
5482,pbcid1,box1,1123,,bid1123,,
5483,pbcid1,box1,2379,,bid5679,,
5484,pbcid1,box1,2533,,bid5833,,
5485,pbcid1,box1,2272,,bid2272,,
5486,pbcid1,box1,946,,bid4246,,
5487,pbcid1,box1,2248,,bid2248,,
5488,pbcid1,box1,1682,,bid1682,,
5489,pbcid1,box1,1398,,bid4698,,
5490,pbcid1,box1,1402,,bid1402,,
5491,pbcid1,box1,2629,,bid5929,,
5492,pbcid1,box1,455,,bid3755,,
5493,pbcid1,box1,364,,bid364,,
5494,pbcid1,box1,1685,,bid1685,,
5495,pbcid1,box1,1298,,bid4598,,
5496,pbcid1,box1,597,,bid3897,,
5497,pbcid1,box1,736,,bid4036,,
5498,pbcid1,box1,2992,,bid6292,,
5499,pbcid1,box1,113,,bid113,,
5500,pbcid1,box1,2220,,bid2220,,
5501,pbcid1,box1,1354,,bid1354,,
5502,pbcid1,box1,545,,bid3845,,
5503,pbcid1,box1,1238,,bid1238,,
5504,pbcid1,box1,622,,bid622,,
5505,pbcid1,box1,2065,,bid2065,,
5506,pbcid1,box1,2818,,bid2818,,
5507,pbcid1,box1,2343,,bid2343,,
5508,pbcid1,box1,2966,,bid2966,,
5509,pbcid1,box1,563,,bid3863,,
5510,pbcid1,box1,1933,,bid1933,,
5511,pbcid1,box1,41,,bid41,,
5512,pbcid1,box1,86,,bid3386,,
5513,pbcid1,box1,1945,,bid5245,,
5514,pbcid1,box1,1219,,bid4519,,
5515,pbcid1,box1,3064,,bid6364,,
5516,pbcid1,box1,2802,,bid6102,,
5517,pbcid1,box1,1239,,bid4539,,
5518,pbcid1,box1,2211,,bid2211,,
5519,pbcid1,box1,274,,bid274,,
5520,pbcid1,box1,2560,,bid5860,,
5521,pbcid1,box1,2471,,bid2471,,
5522,pbcid1,box1,1790,,bid1790,,
5523,pbcid1,box1,1724,,bid5024,,
5524,pbcid1,box1,24,,bid24,,
5525,pbcid1,box1,2609,,bid2609,,
5526,pbcid1,box1,463,,bid463,,
5527,pbcid1,box1,2668,,bid5968,,
5528,pbcid1,box1,1497,,bid1497,,
5529,pbcid1,box1,2811,,bid2811,,
5530,pbcid1,box1,1851,,bid5151,,
5531,pbcid1,box1,1017,,bid1017,,
5532,pbcid1,box1,1869,,bid5169,,
5533,pbcid1,box1,3055,,bid6355,,
5534,pbcid1,box1,1005,,bid1005,,
5535,pbcid1,box1,2978,,bid6278,,
5536,pbcid1,box1,817,,bid4117,,
5537,pbcid1,box1,2324,,bid5624,,
5538,pbcid1,box1,2630,,bid2630,,
5539,pbcid1,box1,466,,bid466,,
5540,pbcid1,box1,47,,bid47,,
5541,pbcid1,box1,2432,,bid5732,,
5542,pbcid1,box1,1315,,bid4615,,
5543,pbcid1,box1,759,,bid4059,,
5544,pbcid1,box1,2458,,bid2458,,
5545,pbcid1,box1,2530,,bid2530,,
5546,pbcid1,box1,2201,,bid2201,,
5547,pbcid1,box1,1792,,bid5092,,
5548,pbcid1,box1,1731,,bid5031,,
5549,pbcid1,box1,3219,,bid3219,,
5550,pbcid1,box1,639,,bid3939,,
5551,pbcid1,box1,3084,,bid6384,,
5552,pbcid1,box1,2304,,bid2304,,
5553,pbcid1,box1,2728,,bid6028,,
5554,pbcid1,box1,2200,,bid5500,,
5555,pbcid1,box1,82,,bid3382,,
5556,pbcid1,box1,1194,,bid1194,,
5557,pbcid1,box1,428,,bid428,,
5558,pbcid1,box1,1326,,bid1326,,
5559,pbcid1,box1,730,,bid4030,,
5560,pbcid1,box1,2021,,bid2021,,
5561,pbcid1,box1,696,,bid696,,
5562,pbcid1,box1,2352,,bid5652,,
5563,pbcid1,box1,1210,,bid1210,,
5564,pbcid1,box1,2878,,bid6178,,
5565,pbcid1,box1,1391,,bid1391,,
5566,pbcid1,box1,2257,,bid2257,,
5567,pbcid1,box1,2091,,bid5391,,
5568,pbcid1,box1,2064,,bid5364,,
5569,pbcid1,box1,2853,,bid2853,,
5570,pbcid1,box1,1843,,bid5143,,
5571,pbcid1,box1,853,,bid853,,
5572,pbcid1,box1,217,,bid217,,
5573,pbcid1,box1,131,,bid131,,
5574,pbcid1,box1,2582,,bid2582,,
5575,pbcid1,box1,902,,bid902,,
5576,pbcid1,box1,2333,,bid2333,,
5577,pbcid1,box1,2294,,bid2294,,
5578,pbcid1,box1,277,,bid277,,
5579,pbcid1,box1,1465,,bid1465,,
5580,pbcid1,box1,1125,,bid4425,,
5581,pbcid1,box1,2635,,bid2635,,
5582,pbcid1,box1,118,,bid118,,
5583,pbcid1,box1,425,,bid3725,,
5584,pbcid1,box1,405,,bid3705,,
5585,pbcid1,box1,1356,,bid1356,,
5586,pbcid1,box1,306,,bid306,,
5587,pbcid1,box1,2192,,bid5492,,
5588,pbcid1,box1,2838,,bid2838,,
5589,pbcid1,box1,264,,bid264,,
5590,pbcid1,box1,477,,bid477,,
5591,pbcid1,box1,2925,,bid2925,,
5592,pbcid1,box1,459,,bid3759,,
5593,pbcid1,box1,701,,bid701,,
5594,pbcid1,box1,1228,,bid4528,,
